"Sub.ID","Encoding","Group","Direction","JOL","Scored"
50,"READ","JOL B","U",0,0
50,"READ","JOL B","U",4,0
50,"READ","JOL B","U",16,0
50,"READ","JOL B","U",5,0
50,"READ","JOL B","U",5,0
50,"READ","JOL B","U",20,0
50,"READ","JOL B","U",6,0
50,"READ","JOL B","U",2,1
50,"READ","JOL B","U",10,0
50,"READ","JOL B","U",5,0
51,"READ","JOL C","F",33,0
51,"READ","JOL C","F",33,0
51,"READ","JOL C","F",34,0
51,"READ","JOL C","F",21,0
51,"READ","JOL C","F",32,0
51,"READ","JOL C","F",41,1
51,"READ","JOL C","F",13,0
51,"READ","JOL C","F",24,1
51,"READ","JOL C","F",21,0
51,"READ","JOL C","F",23,1
51,"READ","JOL C","F",41,1
51,"READ","JOL C","F",23,0
51,"READ","JOL C","F",33,0
51,"READ","JOL C","F",45,1
51,"READ","JOL C","F",37,1
51,"READ","JOL C","F",31,0
51,"READ","JOL C","F",31,0
51,"READ","JOL C","F",23,1
51,"READ","JOL C","F",21,0
51,"READ","JOL C","F",23,0
51,"READ","JOL C","B",24,0
51,"READ","JOL C","B",21,1
51,"READ","JOL C","B",21,1
51,"READ","JOL C","B",322,1
51,"READ","JOL C","B",26,1
51,"READ","JOL C","B",35,0
51,"READ","JOL C","B",22,1
51,"READ","JOL C","B",42,0
51,"READ","JOL C","B",32,1
51,"READ","JOL C","B",35,1
51,"READ","JOL C","B",23,1
51,"READ","JOL C","B",37,1
51,"READ","JOL C","B",12,1
51,"READ","JOL C","B",23,1
51,"READ","JOL C","B",42,1
51,"READ","JOL C","B",15,1
51,"READ","JOL C","B",13,1
51,"READ","JOL C","B",24,0
51,"READ","JOL C","B",34,1
51,"READ","JOL C","B",32,1
51,"READ","JOL C","S",45,1
51,"READ","JOL C","S",34,1
51,"READ","JOL C","S",45,1
51,"READ","JOL C","S",65,1
51,"READ","JOL C","S",54,1
51,"READ","JOL C","S",66,1
51,"READ","JOL C","S",66,1
51,"READ","JOL C","S",54,1
51,"READ","JOL C","S",34,1
51,"READ","JOL C","S",42,1
51,"READ","JOL C","S",64,1
51,"READ","JOL C","S",45,1
51,"READ","JOL C","S",78,1
51,"READ","JOL C","S",23,1
51,"READ","JOL C","S",56,1
51,"READ","JOL C","S",35,1
51,"READ","JOL C","S",76,1
51,"READ","JOL C","S",45,1
51,"READ","JOL C","S",45,0
51,"READ","JOL C","S",67,1
51,"READ","JOL C","U",54,0
51,"READ","JOL C","U",44,0
51,"READ","JOL C","U",43,0
51,"READ","JOL C","U",55,1
51,"READ","JOL C","U",54,0
51,"READ","JOL C","U",22,0
51,"READ","JOL C","U",77,1
51,"READ","JOL C","U",24,0
51,"READ","JOL C","U",22,1
51,"READ","JOL C","U",23,0
51,"READ","JOL C","U",43,0
51,"READ","JOL C","U",65,1
51,"READ","JOL C","U",32,0
51,"READ","JOL C","U",34,1
51,"READ","JOL C","U",44,0
51,"READ","JOL C","U",33,0
51,"READ","JOL C","U",67,0
51,"READ","JOL C","U",34,0
51,"READ","JOL C","U",54,0
51,"READ","JOL C","U",43,1
52,"READ","JOL D","B",75,0
52,"READ","JOL D","B",90,0
52,"READ","JOL D","B",85,1
52,"READ","JOL D","B",75,1
52,"READ","JOL D","B",75,1
52,"READ","JOL D","B",65,0
52,"READ","JOL D","B",85,1
52,"READ","JOL D","B",70,0
52,"READ","JOL D","B",90,1
52,"READ","JOL D","B",70,1
52,"READ","JOL D","B",65,1
52,"READ","JOL D","B",90,0
52,"READ","JOL D","B",70,0
52,"READ","JOL D","B",60,0
52,"READ","JOL D","B",75,0
52,"READ","JOL D","B",75,0
52,"READ","JOL D","B",70,0
52,"READ","JOL D","B",80,0
52,"READ","JOL D","B",70,1
52,"READ","JOL D","B",85,0
52,"READ","JOL D","F",80,1
52,"READ","JOL D","F",50,1
52,"READ","JOL D","F",75,1
52,"READ","JOL D","F",70,1
52,"READ","JOL D","F",70,1
52,"READ","JOL D","F",70,0
52,"READ","JOL D","F",80,0
52,"READ","JOL D","F",80,1
52,"READ","JOL D","F",85,1
52,"READ","JOL D","F",80,0
52,"READ","JOL D","F",75,1
52,"READ","JOL D","F",80,1
52,"READ","JOL D","F",90,0
52,"READ","JOL D","F",75,0
52,"READ","JOL D","F",65,1
52,"READ","JOL D","F",65,1
52,"READ","JOL D","F",85,1
52,"READ","JOL D","F",85,1
52,"READ","JOL D","F",75,1
52,"READ","JOL D","F",65,1
52,"READ","JOL D","S",80,1
52,"READ","JOL D","S",90,1
52,"READ","JOL D","S",75,0
52,"READ","JOL D","S",85,1
52,"READ","JOL D","S",85,1
52,"READ","JOL D","S",70,1
52,"READ","JOL D","S",40,1
52,"READ","JOL D","S",85,1
52,"READ","JOL D","S",75,1
52,"READ","JOL D","S",85,1
52,"READ","JOL D","S",65,1
52,"READ","JOL D","S",80,0
52,"READ","JOL D","S",87,1
52,"READ","JOL D","S",74,1
52,"READ","JOL D","S",63,0
52,"READ","JOL D","S",60,1
52,"READ","JOL D","S",75,1
52,"READ","JOL D","S",70,1
52,"READ","JOL D","S",90,1
52,"READ","JOL D","S",85,1
52,"READ","JOL D","U",50,1
52,"READ","JOL D","U",70,0
52,"READ","JOL D","U",50,0
52,"READ","JOL D","U",50,0
52,"READ","JOL D","U",40,0
52,"READ","JOL D","U",45,1
52,"READ","JOL D","U",50,0
52,"READ","JOL D","U",35,0
52,"READ","JOL D","U",73,0
52,"READ","JOL D","U",55,0
52,"READ","JOL D","U",48,0
52,"READ","JOL D","U",87,0
52,"READ","JOL D","U",73,1
52,"READ","JOL D","U",35,0
52,"READ","JOL D","U",65,0
52,"READ","JOL D","U",37,0
52,"READ","JOL D","U",35,0
52,"READ","JOL D","U",80,1
52,"READ","JOL D","U",57,0
52,"READ","JOL D","U",30,0
53,"IS","JOL A","F",100,1
53,"IS","JOL A","F",100,1
53,"IS","JOL A","F",100,1
53,"IS","JOL A","F",100,1
53,"IS","JOL A","F",100,1
53,"IS","JOL A","F",78,0
53,"IS","JOL A","F",100,0
53,"IS","JOL A","F",100,1
53,"IS","JOL A","F",100,1
53,"IS","JOL A","F",100,1
53,"IS","JOL A","F",100,1
53,"IS","JOL A","F",100,1
53,"IS","JOL A","F",100,1
53,"IS","JOL A","F",10,1
53,"IS","JOL A","F",87,1
53,"IS","JOL A","F",100,1
53,"IS","JOL A","F",100,1
53,"IS","JOL A","F",100,1
53,"IS","JOL A","F",100,1
53,"IS","JOL A","F",69,1
53,"IS","JOL A","B",100,1
53,"IS","JOL A","B",100,0
53,"IS","JOL A","B",95,1
53,"IS","JOL A","B",79,0
53,"IS","JOL A","B",99,1
53,"IS","JOL A","B",100,1
53,"IS","JOL A","B",100,0
53,"IS","JOL A","B",100,1
53,"IS","JOL A","B",5,1
53,"IS","JOL A","B",100,1
53,"IS","JOL A","B",100,1
53,"IS","JOL A","B",100,1
53,"IS","JOL A","B",100,0
53,"IS","JOL A","B",100,0
53,"IS","JOL A","B",100,1
53,"IS","JOL A","B",96,1
53,"IS","JOL A","B",0,1
53,"IS","JOL A","B",100,1
53,"IS","JOL A","B",100,0
53,"IS","JOL A","B",85,0
53,"IS","JOL A","S",100,0
53,"IS","JOL A","S",100,1
53,"IS","JOL A","S",100,1
53,"IS","JOL A","S",100,1
53,"IS","JOL A","S",78,1
53,"IS","JOL A","S",68,0
53,"IS","JOL A","S",100,1
53,"IS","JOL A","S",100,1
53,"IS","JOL A","S",97,1
53,"IS","JOL A","S",100,1
53,"IS","JOL A","S",100,1
53,"IS","JOL A","S",85,0
53,"IS","JOL A","S",50,0
53,"IS","JOL A","S",100,1
53,"IS","JOL A","S",100,1
53,"IS","JOL A","S",100,1
53,"IS","JOL A","S",40,0
53,"IS","JOL A","S",100,1
53,"IS","JOL A","S",100,1
53,"IS","JOL A","S",100,1
53,"IS","JOL A","U",97,0
53,"IS","JOL A","U",30,0
53,"IS","JOL A","U",100,0
53,"IS","JOL A","U",78,1
53,"IS","JOL A","U",97,0
53,"IS","JOL A","U",100,0
53,"IS","JOL A","U",100,0
53,"IS","JOL A","U",88,0
53,"IS","JOL A","U",45,0
53,"IS","JOL A","U",98,1
53,"IS","JOL A","U",55,0
53,"IS","JOL A","U",100,0
53,"IS","JOL A","U",98,0
53,"IS","JOL A","U",97,0
53,"IS","JOL A","U",100,0
53,"IS","JOL A","U",78,0
53,"IS","JOL A","U",85,0
53,"IS","JOL A","U",35,0
53,"IS","JOL A","U",89,0
53,"IS","JOL A","U",100,0
54,"IS","JOL B","F",31,1
54,"IS","JOL B","F",28,1
54,"IS","JOL B","F",68,1
54,"IS","JOL B","F",31,1
54,"IS","JOL B","F",95,1
54,"IS","JOL B","F",13,1
54,"IS","JOL B","F",7,1
54,"IS","JOL B","F",80,1
54,"IS","JOL B","F",89,1
54,"IS","JOL B","F",12,1
54,"IS","JOL B","F",76,0
54,"IS","JOL B","F",55,1
54,"IS","JOL B","F",NA,0
54,"IS","JOL B","F",8,1
54,"IS","JOL B","F",33,1
54,"IS","JOL B","F",25,1
54,"IS","JOL B","F",19,1
54,"IS","JOL B","F",59,1
54,"IS","JOL B","F",8,1
54,"IS","JOL B","F",12,1
54,"IS","JOL B","B",49,0
54,"IS","JOL B","B",60,1
54,"IS","JOL B","B",45,0
54,"IS","JOL B","B",78,1
54,"IS","JOL B","B",98,0
54,"IS","JOL B","B",7,1
54,"IS","JOL B","B",54,1
54,"IS","JOL B","B",72,0
54,"IS","JOL B","B",74,1
54,"IS","JOL B","B",12,1
54,"IS","JOL B","B",64,1
54,"IS","JOL B","B",21,1
54,"IS","JOL B","B",74,1
54,"IS","JOL B","B",6,1
54,"IS","JOL B","B",48,1
54,"IS","JOL B","B",83,0
54,"IS","JOL B","B",54,1
54,"IS","JOL B","B",89,0
54,"IS","JOL B","B",30,1
54,"IS","JOL B","B",82,1
54,"IS","JOL B","S",18,1
54,"IS","JOL B","S",48,0
54,"IS","JOL B","S",85,1
54,"IS","JOL B","S",52,1
54,"IS","JOL B","S",70,1
54,"IS","JOL B","S",37,1
54,"IS","JOL B","S",6,1
54,"IS","JOL B","S",33,1
54,"IS","JOL B","S",41,1
54,"IS","JOL B","S",NA,0
54,"IS","JOL B","S",50,1
54,"IS","JOL B","S",41,1
54,"IS","JOL B","S",43,1
54,"IS","JOL B","S",32,1
54,"IS","JOL B","S",38,1
54,"IS","JOL B","S",50,1
54,"IS","JOL B","S",45,1
54,"IS","JOL B","S",20,1
54,"IS","JOL B","S",45,1
54,"IS","JOL B","S",78,1
54,"IS","JOL B","U",86,0
54,"IS","JOL B","U",88,0
54,"IS","JOL B","U",46,0
54,"IS","JOL B","U",87,1
54,"IS","JOL B","U",97,0
54,"IS","JOL B","U",85,0
54,"IS","JOL B","U",79,0
54,"IS","JOL B","U",71,0
54,"IS","JOL B","U",51,0
54,"IS","JOL B","U",48,0
54,"IS","JOL B","U",77,1
54,"IS","JOL B","U",60,0
54,"IS","JOL B","U",76,0
54,"IS","JOL B","U",24,0
54,"IS","JOL B","U",20,0
54,"IS","JOL B","U",58,0
54,"IS","JOL B","U",71,0
54,"IS","JOL B","U",23,1
54,"IS","JOL B","U",61,1
54,"IS","JOL B","U",35,0
55,"IS","JOL C","F",75,0
55,"IS","JOL C","F",79,1
55,"IS","JOL C","F",85,1
55,"IS","JOL C","F",79,1
55,"IS","JOL C","F",60,1
55,"IS","JOL C","F",91,1
55,"IS","JOL C","F",81,0
55,"IS","JOL C","F",79,1
55,"IS","JOL C","F",99,0
55,"IS","JOL C","F",100,1
55,"IS","JOL C","F",96,0
55,"IS","JOL C","F",94,0
55,"IS","JOL C","F",75,1
55,"IS","JOL C","F",87,1
55,"IS","JOL C","F",70,1
55,"IS","JOL C","F",79,1
55,"IS","JOL C","F",97,1
55,"IS","JOL C","F",88,1
55,"IS","JOL C","F",80,1
55,"IS","JOL C","F",87,1
55,"IS","JOL C","B",90,0
55,"IS","JOL C","B",86,1
55,"IS","JOL C","B",78,1
55,"IS","JOL C","B",79,1
55,"IS","JOL C","B",75,1
55,"IS","JOL C","B",78,1
55,"IS","JOL C","B",91,0
55,"IS","JOL C","B",81,1
55,"IS","JOL C","B",92,1
55,"IS","JOL C","B",66,1
55,"IS","JOL C","B",90,1
55,"IS","JOL C","B",80,1
55,"IS","JOL C","B",80,1
55,"IS","JOL C","B",68,1
55,"IS","JOL C","B",87,1
55,"IS","JOL C","B",90,1
55,"IS","JOL C","B",90,1
55,"IS","JOL C","B",90,1
55,"IS","JOL C","B",80,1
55,"IS","JOL C","B",85,1
55,"IS","JOL C","S",95,1
55,"IS","JOL C","S",82,0
55,"IS","JOL C","S",60,1
55,"IS","JOL C","S",70,1
55,"IS","JOL C","S",94,1
55,"IS","JOL C","S",87,1
55,"IS","JOL C","S",96,1
55,"IS","JOL C","S",85,1
55,"IS","JOL C","S",90,1
55,"IS","JOL C","S",84,1
55,"IS","JOL C","S",79,1
55,"IS","JOL C","S",91,1
55,"IS","JOL C","S",97,1
55,"IS","JOL C","S",87,1
55,"IS","JOL C","S",96,1
55,"IS","JOL C","S",90,1
55,"IS","JOL C","S",95,1
55,"IS","JOL C","S",90,1
55,"IS","JOL C","S",86,1
55,"IS","JOL C","S",80,1
55,"IS","JOL C","U",39,0
55,"IS","JOL C","U",40,0
55,"IS","JOL C","U",73,0
55,"IS","JOL C","U",70,0
55,"IS","JOL C","U",64,0
55,"IS","JOL C","U",78,0
55,"IS","JOL C","U",43,0
55,"IS","JOL C","U",69,0
55,"IS","JOL C","U",83,0
55,"IS","JOL C","U",89,0
55,"IS","JOL C","U",87,0
55,"IS","JOL C","U",81,0
55,"IS","JOL C","U",51,0
55,"IS","JOL C","U",76,0
55,"IS","JOL C","U",47,0
55,"IS","JOL C","U",54,0
55,"IS","JOL C","U",78,0
55,"IS","JOL C","U",50,0
55,"IS","JOL C","U",50,0
55,"IS","JOL C","U",39,1
56,"IS","JOL D","B",65,0
56,"IS","JOL D","B",76,0
56,"IS","JOL D","B",21,0
56,"IS","JOL D","B",67,1
56,"IS","JOL D","B",34,1
56,"IS","JOL D","B",45,0
56,"IS","JOL D","B",32,0
56,"IS","JOL D","B",42,0
56,"IS","JOL D","B",23,1
56,"IS","JOL D","B",87,1
56,"IS","JOL D","B",21,0
56,"IS","JOL D","B",89,1
56,"IS","JOL D","B",12,1
56,"IS","JOL D","B",89,1
56,"IS","JOL D","B",56,0
56,"IS","JOL D","B",76,0
56,"IS","JOL D","B",45,0
56,"IS","JOL D","B",65,0
56,"IS","JOL D","B",42,0
56,"IS","JOL D","B",76,0
56,"IS","JOL D","F",12,1
56,"IS","JOL D","F",21,0
56,"IS","JOL D","F",45,0
56,"IS","JOL D","F",23,1
56,"IS","JOL D","F",87,1
56,"IS","JOL D","F",1,0
56,"IS","JOL D","F",43,1
56,"IS","JOL D","F",54,1
56,"IS","JOL D","F",55,0
56,"IS","JOL D","F",99,1
56,"IS","JOL D","F",21,1
56,"IS","JOL D","F",43,1
56,"IS","JOL D","F",32,1
56,"IS","JOL D","F",12,0
56,"IS","JOL D","F",23,1
56,"IS","JOL D","F",98,1
56,"IS","JOL D","F",12,1
56,"IS","JOL D","F",22,1
56,"IS","JOL D","F",67,1
56,"IS","JOL D","F",11,1
56,"IS","JOL D","S",97,1
56,"IS","JOL D","S",12,0
56,"IS","JOL D","S",45,1
56,"IS","JOL D","S",5,1
56,"IS","JOL D","S",65,0
56,"IS","JOL D","S",54,1
56,"IS","JOL D","S",65,1
56,"IS","JOL D","S",32,1
56,"IS","JOL D","S",NA,1
56,"IS","JOL D","S",43,1
56,"IS","JOL D","S",43,1
56,"IS","JOL D","S",41,1
56,"IS","JOL D","S",65,1
56,"IS","JOL D","S",89,1
56,"IS","JOL D","S",32,0
56,"IS","JOL D","S",32,1
56,"IS","JOL D","S",98,1
56,"IS","JOL D","S",1,1
56,"IS","JOL D","S",76,1
56,"IS","JOL D","S",34,1
56,"IS","JOL D","U",2,0
56,"IS","JOL D","U",67,0
56,"IS","JOL D","U",23,0
56,"IS","JOL D","U",76,0
56,"IS","JOL D","U",3,0
56,"IS","JOL D","U",65,0
56,"IS","JOL D","U",3,0
56,"IS","JOL D","U",1,0
56,"IS","JOL D","U",12,0
56,"IS","JOL D","U",76,0
56,"IS","JOL D","U",23,0
56,"IS","JOL D","U",45,0
56,"IS","JOL D","U",34,0
56,"IS","JOL D","U",65,0
56,"IS","JOL D","U",1,0
56,"IS","JOL D","U",7,0
56,"IS","JOL D","U",76,0
56,"IS","JOL D","U",56,1
56,"IS","JOL D","U",53,1
56,"IS","JOL D","U",2,0
57,"RL","JOL A","F",60,1
57,"RL","JOL A","F",65,1
57,"RL","JOL A","F",57,0
57,"RL","JOL A","F",70,1
57,"RL","JOL A","F",66,1
57,"RL","JOL A","F",57,1
57,"RL","JOL A","F",66,1
57,"RL","JOL A","F",60,1
57,"RL","JOL A","F",69,1
57,"RL","JOL A","F",63,1
57,"RL","JOL A","F",78,1
57,"RL","JOL A","F",68,1
57,"RL","JOL A","F",68,1
57,"RL","JOL A","F",77,1
57,"RL","JOL A","F",68,1
57,"RL","JOL A","F",85,1
57,"RL","JOL A","F",68,1
57,"RL","JOL A","F",100,1
57,"RL","JOL A","F",67,1
57,"RL","JOL A","F",75,1
57,"RL","JOL A","B",58,1
57,"RL","JOL A","B",80,1
57,"RL","JOL A","B",65,1
57,"RL","JOL A","B",55,1
57,"RL","JOL A","B",59,1
57,"RL","JOL A","B",85,1
57,"RL","JOL A","B",55,1
57,"RL","JOL A","B",69,1
57,"RL","JOL A","B",67,1
57,"RL","JOL A","B",60,1
57,"RL","JOL A","B",90,1
57,"RL","JOL A","B",70,1
57,"RL","JOL A","B",65,1
57,"RL","JOL A","B",70,1
57,"RL","JOL A","B",45,1
57,"RL","JOL A","B",68,1
57,"RL","JOL A","B",56,1
57,"RL","JOL A","B",76,1
57,"RL","JOL A","B",66,1
57,"RL","JOL A","B",70,1
57,"RL","JOL A","S",55,1
57,"RL","JOL A","S",60,1
57,"RL","JOL A","S",61,1
57,"RL","JOL A","S",55,1
57,"RL","JOL A","S",65,1
57,"RL","JOL A","S",60,1
57,"RL","JOL A","S",50,1
57,"RL","JOL A","S",60,1
57,"RL","JOL A","S",57,1
57,"RL","JOL A","S",60,1
57,"RL","JOL A","S",70,1
57,"RL","JOL A","S",65,1
57,"RL","JOL A","S",60,1
57,"RL","JOL A","S",65,1
57,"RL","JOL A","S",70,1
57,"RL","JOL A","S",70,1
57,"RL","JOL A","S",70,1
57,"RL","JOL A","S",90,1
57,"RL","JOL A","S",45,1
57,"RL","JOL A","S",70,1
57,"RL","JOL A","U",30,1
57,"RL","JOL A","U",55,1
57,"RL","JOL A","U",35,0
57,"RL","JOL A","U",58,1
57,"RL","JOL A","U",35,1
57,"RL","JOL A","U",20,1
57,"RL","JOL A","U",65,1
57,"RL","JOL A","U",20,1
57,"RL","JOL A","U",65,1
57,"RL","JOL A","U",50,1
57,"RL","JOL A","U",25,1
57,"RL","JOL A","U",30,1
57,"RL","JOL A","U",30,1
57,"RL","JOL A","U",50,1
57,"RL","JOL A","U",60,1
57,"RL","JOL A","U",55,1
57,"RL","JOL A","U",25,1
57,"RL","JOL A","U",40,1
57,"RL","JOL A","U",30,1
57,"RL","JOL A","U",30,1
58,"RL","JOL B","F",79,1
58,"RL","JOL B","F",67,1
58,"RL","JOL B","F",67,1
58,"RL","JOL B","F",87,1
58,"RL","JOL B","F",56,1
58,"RL","JOL B","F",54,1
58,"RL","JOL B","F",87,0
58,"RL","JOL B","F",97,1
58,"RL","JOL B","F",98,1
58,"RL","JOL B","F",78,1
58,"RL","JOL B","F",65,0
58,"RL","JOL B","F",87,1
58,"RL","JOL B","F",78,1
58,"RL","JOL B","F",85,1
58,"RL","JOL B","F",79,1
58,"RL","JOL B","F",98,1
58,"RL","JOL B","F",65,1
58,"RL","JOL B","F",65,1
58,"RL","JOL B","F",89,1
58,"RL","JOL B","F",65,1
58,"RL","JOL B","B",34,1
58,"RL","JOL B","B",57,1
58,"RL","JOL B","B",65,0
58,"RL","JOL B","B",89,1
58,"RL","JOL B","B",78,1
58,"RL","JOL B","B",89,1
58,"RL","JOL B","B",78,1
58,"RL","JOL B","B",43,0
58,"RL","JOL B","B",89,1
58,"RL","JOL B","B",78,1
58,"RL","JOL B","B",89,1
58,"RL","JOL B","B",45,1
58,"RL","JOL B","B",87,1
58,"RL","JOL B","B",76,1
58,"RL","JOL B","B",89,0
58,"RL","JOL B","B",65,0
58,"RL","JOL B","B",67,1
58,"RL","JOL B","B",87,1
58,"RL","JOL B","B",87,1
58,"RL","JOL B","B",87,1
58,"RL","JOL B","S",67,1
58,"RL","JOL B","S",45,1
58,"RL","JOL B","S",65,1
58,"RL","JOL B","S",87,1
58,"RL","JOL B","S",65,1
58,"RL","JOL B","S",76,1
58,"RL","JOL B","S",43,1
58,"RL","JOL B","S",89,1
58,"RL","JOL B","S",54,1
58,"RL","JOL B","S",76,1
58,"RL","JOL B","S",76,1
58,"RL","JOL B","S",76,1
58,"RL","JOL B","S",67,1
58,"RL","JOL B","S",78,1
58,"RL","JOL B","S",52,1
58,"RL","JOL B","S",76,1
58,"RL","JOL B","S",56,1
58,"RL","JOL B","S",78,1
58,"RL","JOL B","S",65,1
58,"RL","JOL B","S",54,1
58,"RL","JOL B","U",21,1
58,"RL","JOL B","U",43,1
58,"RL","JOL B","U",45,1
58,"RL","JOL B","U",34,1
58,"RL","JOL B","U",65,1
58,"RL","JOL B","U",34,1
58,"RL","JOL B","U",32,1
58,"RL","JOL B","U",46,1
58,"RL","JOL B","U",43,1
58,"RL","JOL B","U",NA,1
58,"RL","JOL B","U",23,1
58,"RL","JOL B","U",34,0
58,"RL","JOL B","U",23,1
58,"RL","JOL B","U",32,1
58,"RL","JOL B","U",21,0
58,"RL","JOL B","U",54,1
58,"RL","JOL B","U",34,1
58,"RL","JOL B","U",43,1
58,"RL","JOL B","U",43,1
58,"RL","JOL B","U",30,1
59,"RL","JOL C","F",98,0
59,"RL","JOL C","F",99,0
59,"RL","JOL C","F",98,1
59,"RL","JOL C","F",90,0
59,"RL","JOL C","F",99,0
59,"RL","JOL C","F",99,0
59,"RL","JOL C","F",99,0
59,"RL","JOL C","F",97,1
59,"RL","JOL C","F",100,1
59,"RL","JOL C","F",100,1
59,"RL","JOL C","F",95,1
59,"RL","JOL C","F",99,0
59,"RL","JOL C","F",100,1
59,"RL","JOL C","F",100,0
59,"RL","JOL C","F",99,1
59,"RL","JOL C","F",99,1
59,"RL","JOL C","F",99,1
59,"RL","JOL C","F",100,1
59,"RL","JOL C","F",0,0
59,"RL","JOL C","F",98,1
59,"RL","JOL C","B",100,1
59,"RL","JOL C","B",100,0
59,"RL","JOL C","B",0,1
59,"RL","JOL C","B",99,1
59,"RL","JOL C","B",100,1
59,"RL","JOL C","B",100,0
59,"RL","JOL C","B",100,1
59,"RL","JOL C","B",100,1
59,"RL","JOL C","B",98,1
59,"RL","JOL C","B",100,1
59,"RL","JOL C","B",97,1
59,"RL","JOL C","B",98,1
59,"RL","JOL C","B",99,1
59,"RL","JOL C","B",97,1
59,"RL","JOL C","B",98,0
59,"RL","JOL C","B",98,1
59,"RL","JOL C","B",100,1
59,"RL","JOL C","B",98,1
59,"RL","JOL C","B",100,1
59,"RL","JOL C","B",99,1
59,"RL","JOL C","S",100,1
59,"RL","JOL C","S",98,0
59,"RL","JOL C","S",97,1
59,"RL","JOL C","S",90,0
59,"RL","JOL C","S",93,1
59,"RL","JOL C","S",97,0
59,"RL","JOL C","S",97,1
59,"RL","JOL C","S",98,1
59,"RL","JOL C","S",95,1
59,"RL","JOL C","S",98,0
59,"RL","JOL C","S",98,1
59,"RL","JOL C","S",90,1
59,"RL","JOL C","S",98,1
59,"RL","JOL C","S",95,0
59,"RL","JOL C","S",97,1
59,"RL","JOL C","S",98,1
59,"RL","JOL C","S",79,0
59,"RL","JOL C","S",75,1
59,"RL","JOL C","S",98,1
59,"RL","JOL C","S",99,0
59,"RL","JOL C","U",97,0
59,"RL","JOL C","U",96,1
59,"RL","JOL C","U",99,1
59,"RL","JOL C","U",98,1
59,"RL","JOL C","U",90,0
59,"RL","JOL C","U",90,0
59,"RL","JOL C","U",90,0
59,"RL","JOL C","U",88,1
59,"RL","JOL C","U",90,1
59,"RL","JOL C","U",99,0
59,"RL","JOL C","U",80,1
59,"RL","JOL C","U",90,0
59,"RL","JOL C","U",30,0
59,"RL","JOL C","U",98,0
59,"RL","JOL C","U",88,1
59,"RL","JOL C","U",85,0
59,"RL","JOL C","U",90,0
59,"RL","JOL C","U",40,0
59,"RL","JOL C","U",70,0
59,"RL","JOL C","U",80,1
60,"RL","JOL D","B",96,0
60,"RL","JOL D","B",98,1
60,"RL","JOL D","B",94,0
60,"RL","JOL D","B",94,0
60,"RL","JOL D","B",68,1
60,"RL","JOL D","B",90,1
60,"RL","JOL D","B",78,1
60,"RL","JOL D","B",90,1
60,"RL","JOL D","B",68,1
60,"RL","JOL D","B",78,1
60,"RL","JOL D","B",67,1
60,"RL","JOL D","B",65,1
60,"RL","JOL D","B",80,1
60,"RL","JOL D","B",78,1
60,"RL","JOL D","B",54,0
60,"RL","JOL D","B",65,1
60,"RL","JOL D","B",45,1
60,"RL","JOL D","B",78,0
60,"RL","JOL D","B",78,1
60,"RL","JOL D","B",79,1
60,"RL","JOL D","F",67,1
60,"RL","JOL D","F",79,1
60,"RL","JOL D","F",65,1
60,"RL","JOL D","F",76,1
60,"RL","JOL D","F",55,1
60,"RL","JOL D","F",55,1
60,"RL","JOL D","F",80,0
60,"RL","JOL D","F",98,1
60,"RL","JOL D","F",45,0
60,"RL","JOL D","F",78,1
60,"RL","JOL D","F",56,1
60,"RL","JOL D","F",45,1
60,"RL","JOL D","F",90,1
60,"RL","JOL D","F",65,1
60,"RL","JOL D","F",45,1
60,"RL","JOL D","F",55,1
60,"RL","JOL D","F",90,1
60,"RL","JOL D","F",56,1
60,"RL","JOL D","F",56,1
60,"RL","JOL D","F",92,1
60,"RL","JOL D","S",31,1
60,"RL","JOL D","S",22,1
60,"RL","JOL D","S",1,0
60,"RL","JOL D","S",23,1
60,"RL","JOL D","S",45,1
60,"RL","JOL D","S",65,1
60,"RL","JOL D","S",13,1
60,"RL","JOL D","S",68,1
60,"RL","JOL D","S",65,1
60,"RL","JOL D","S",67,0
60,"RL","JOL D","S",12,1
60,"RL","JOL D","S",24,1
60,"RL","JOL D","S",43,0
60,"RL","JOL D","S",45,1
60,"RL","JOL D","S",21,1
60,"RL","JOL D","S",92,1
60,"RL","JOL D","S",90,1
60,"RL","JOL D","S",56,1
60,"RL","JOL D","S",91,1
60,"RL","JOL D","S",91,1
60,"RL","JOL D","U",67,0
60,"RL","JOL D","U",54,1
60,"RL","JOL D","U",11,1
60,"RL","JOL D","U",45,0
60,"RL","JOL D","U",45,0
60,"RL","JOL D","U",1,0
60,"RL","JOL D","U",0,0
60,"RL","JOL D","U",12,1
60,"RL","JOL D","U",23,0
60,"RL","JOL D","U",11,0
60,"RL","JOL D","U",1,0
60,"RL","JOL D","U",15,1
60,"RL","JOL D","U",1,0
60,"RL","JOL D","U",2,0
60,"RL","JOL D","U",3,1
60,"RL","JOL D","U",23,1
60,"RL","JOL D","U",12,1
60,"RL","JOL D","U",75,0
60,"RL","JOL D","U",2,1
60,"RL","JOL D","U",13,1
61,"READ","JOL A","F",93,1
61,"READ","JOL A","F",32,1
61,"READ","JOL A","F",68,0
61,"READ","JOL A","F",86,1
61,"READ","JOL A","F",32,0
61,"READ","JOL A","F",88,0
61,"READ","JOL A","F",34,0
61,"READ","JOL A","F",34,1
61,"READ","JOL A","F",54,1
61,"READ","JOL A","F",92,1
61,"READ","JOL A","F",67,1
