"Subject","Encoding","Group","Cue","Target","Direction","Study_Num","JOL","Question","Recall_Num","Response"
20,"IS","JOL D","Penguin","Bird","F",24,100,"Penguin - ?",24,"bird"
20,"IS","JOL D","Actress","Star","F",25,100,"Actress - ?",25,"model"
20,"IS","JOL D","Thimble","Thread","F",26,0,"Thimble - ?",26,"thread"
20,"IS","JOL D","Revenge","Even","F",27,100,"Revenge - ?",27,"even"
20,"IS","JOL D","Balloon","Pop","F",28,50,"Balloon - ?",28,"pop"
20,"IS","JOL D","Strawberry","Fruit","F",29,100,"Strawberry - ?",29,"fruit"
20,"IS","JOL D","Favorite","Best","F",30,0,"Favorite - ?",30,"nice"
20,"IS","JOL D","Panther","Cat","F",31,50,"Panther - ?",31,"cat"
20,"IS","JOL D","Breakable","Glass","F",32,30,"Breakable - ?",32,"glass"
20,"IS","JOL D","Coffin","Dead","F",33,40,"Coffin - ?",33,"dead"
20,"IS","JOL D","Aircraft","Plane","F",34,50,"Aircraft - ?",34,"plane"
20,"IS","JOL D","Sardine","Fish","F",35,100,"Sardine - ?",35,"fish"
20,"IS","JOL D","League","Baseball","F",36,50,"League - ?",36,"baseball"
20,"IS","JOL D","Banker","Money","F",37,100,"Banker - ?",37,"money"
20,"IS","JOL D","Truthful","Honest","F",38,50,"Truthful - ?",38,"lie"
20,"IS","JOL D","Nap","Sleep","F",39,100,"Nap - ?",39,"sleep"
20,"IS","JOL D","Brawl","Fight","F",40,40,"Brawl - ?",40,"fight"
20,"IS","JOL D","Shave","Razor","S",41,100,"Shave - ?",41,"razor"
20,"IS","JOL D","Equal","Rights","S",42,100,"Equal - ?",42,"lie"
20,"IS","JOL D","Jar","Mason","S",43,100,"Jar - ?",43,"mason"
20,"IS","JOL D","Wax","Candle","S",44,100,"Wax - ?",44,"shave"
20,"IS","JOL D","Bracelet","Wrist","S",45,100,"Bracelet - ?",45,"wrist"
20,"IS","JOL D","Carbon","Element","S",46,50,"Carbon - ?",46,"elemen"
20,"IS","JOL D","Away","Gone","S",47,100,"Away - ?",47,"gone"
20,"IS","JOL D","Drink","Water","S",48,100,"Drink - ?",48,"water"
20,"IS","JOL D","Ground","Earth","S",49,10,"Ground - ?",49,"wet"
20,"IS","JOL D","Lonely","Alone","S",50,100,"Lonely - ?",50,"alone"
20,"IS","JOL D","Wet","Dry","S",51,100,"Wet - ?",51,"dry"
20,"IS","JOL D","Seatbelt","Safety","S",52,40,"Seatbelt - ?",52,"car"
20,"IS","JOL D","Lie","Truth","S",53,100,"Lie - ?",53,"honest"
20,"IS","JOL D","Communication","Phone","S",54,100,"Communication - ?",54,"phone"
20,"IS","JOL D","Reel","Rod","S",55,100,"Reel - ?",55,"rod"
20,"IS","JOL D","Tick","Flea","S",56,100,"Tick - ?",56,"flea"
20,"IS","JOL D","Noise","Loud","S",57,100,"Noise - ?",57,"loud"
20,"IS","JOL D","Have","Own","S",58,100,"Have - ?",58,"give"
20,"IS","JOL D","Temper","Tantrum","S",59,100,"Temper - ?",59,"bad"
20,"IS","JOL D","Tan","Sun","S",60,100,"Tan - ?",60,"sun"
20,"IS","JOL D","Maroon","Justice","U",61,30,"Maroon - ?",61,"justice"
20,"IS","JOL D","Cloth","Stretch","U",62,10,"Cloth - ?",62,"fashion"
20,"IS","JOL D","Steak","Give","U",63,2,"Steak - ?",63,"take"
20,"IS","JOL D","Election","Maze","U",64,40,"Election - ?",64,"justice"
20,"IS","JOL D","Charm","Vehicle","U",65,20,"Charm - ?",65,"bracelet"
20,"IS","JOL D","Obtain","Meat","U",66,50,"Obtain - ?",66,"meat"
20,"IS","JOL D","Able","Crackle","U",67,40,"Able - ?",67,"nice"
20,"IS","JOL D","Shake","Shell","U",68,10,"Shake - ?",68,"take"
20,"IS","JOL D","Fiction","Listen","U",69,20,"Fiction - ?",69,"truth"
20,"IS","JOL D","Joke","Keys","U",70,20,"Joke - ?",70,"lie"
20,"IS","JOL D","Clothes","Cake","U",71,30,"Clothes - ?",71,"model"
20,"IS","JOL D","Hate","Name","U",72,20,"Hate - ?",72,"nice"
20,"IS","JOL D","Bang","Fuzzy","U",73,20,"Bang - ?",73,"dry"
20,"IS","JOL D","Clear","Moat","U",74,10,"Clear - ?",74,"able"
20,"IS","JOL D","Toil","Lease","U",75,10,"Toil - ?",75,"moat"
20,"IS","JOL D","Sign","Loan","U",76,0,"Sign - ?",76,"money"
20,"IS","JOL D","Ounce","Both","U",77,10,"Ounce - ?",77,"wet"
20,"IS","JOL D","Morning","Temperature","U",78,50,"Morning - ?",78,"temperature"
20,"IS","JOL D","Children","Mirror","U",79,0,"Children - ?",79,"clown"
20,"IS","JOL D","Scar","Main","U",80,20,"Scar - ?",80,"rod"
24,"RL","JOL D","Long","Extension","B",1,75,"Long - ?",1,"exdended"
24,"RL","JOL D","Game","Clue","B",2,50,"Game - ?",2,"fun"
24,"RL","JOL D","Plant","Cactus","B",3,75,"Plant - ?",3,"cactus"
24,"RL","JOL D","Tie","Shoelace","B",4,80,"Tie - ?",4,"shoelace"
24,"RL","JOL D","Mystery","Detective","B",5,98,"Mystery - ?",5,"clue"
24,"RL","JOL D","End","Adjourn","B",6,10,"End - ?",6,"finish"
24,"RL","JOL D","Dog","Furry","B",7,90,"Dog - ?",7,"furry"
24,"RL","JOL D","Trash","Litter","B",8,90,"Trash - ?",8,"litter"
24,"RL","JOL D","Red","Cherry","B",9,92,"Red - ?",9,"cherry"
24,"RL","JOL D","Head","Scalp","B",10,90,"Head - ?",10,"scalp"
24,"RL","JOL D","Car","Driver","B",11,90,"Car - ?",11,"drive"
24,"RL","JOL D","Cut","Chop","B",12,85,"Cut - ?",12,"scissors"
24,"RL","JOL D","Donkey","Mule","B",13,90,"Donkey - ?",13,"mule"
24,"RL","JOL D","Paper","Document","B",14,80,"Paper - ?",14,"white"
24,"RL","JOL D","Smell","Incense","B",15,90,"Smell - ?",15,"fish"
24,"RL","JOL D","Eat","Dine","B",16,70,"Eat - ?",16,"food"
24,"RL","JOL D","Scissors","Shears","B",17,100,"Scissors - ?",17,"shears"
24,"RL","JOL D","Fight","Feud","B",18,40,"Fight - ?",18,"quarrel"
24,"RL","JOL D","Cold","Chill","B",19,100,"Cold - ?",19,"chill"
24,"RL","JOL D","Love","Affection","B",20,95,"Love - ?",20,"affection"
24,"RL","JOL D","Flip","Turn","F",21,90,"Flip - ?",21,"turn"
24,"RL","JOL D","Windshield","Car","F",22,95,"Windshield - ?",22,"car"
24,"RL","JOL D","Villain","Bad","F",23,100,"Villain - ?",23,"bad"
24,"RL","JOL D","Penguin","Bird","F",24,50,"Penguin - ?",24,"bird"
24,"RL","JOL D","Actress","Star","F",25,70,"Actress - ?",25,"star"
24,"RL","JOL D","Thimble","Thread","F",26,80,"Thimble - ?",26,"thread"
24,"RL","JOL D","Revenge","Even","F",27,100,"Revenge - ?",27,"even"
24,"RL","JOL D","Balloon","Pop","F",28,70,"Balloon - ?",28,"pop"
24,"RL","JOL D","Strawberry","Fruit","F",29,100,"Strawberry - ?",29,"red"
24,"RL","JOL D","Favorite","Best","F",30,70,"Favorite - ?",30,"best"
24,"RL","JOL D","Panther","Cat","F",31,80,"Panther - ?",31,"cat"
24,"RL","JOL D","Breakable","Glass","F",32,100,"Breakable - ?",32,"glass"
24,"RL","JOL D","Coffin","Dead","F",33,100,"Coffin - ?",33,"dead"
24,"RL","JOL D","Aircraft","Plane","F",34,100,"Aircraft - ?",34,"airplane"
24,"RL","JOL D","Sardine","Fish","F",35,100,"Sardine - ?",35,"fish"
24,"RL","JOL D","League","Baseball","F",36,NA,"League - ?",36,"basebal"
24,"RL","JOL D","Banker","Money","F",37,100,"Banker - ?",37,"money"
24,"RL","JOL D","Truthful","Honest","F",38,85,"Truthful - ?",38,"honesty"
24,"RL","JOL D","Nap","Sleep","F",39,90,"Nap - ?",39,"sleep"
24,"RL","JOL D","Brawl","Fight","F",40,40,"Brawl - ?",40,"argue"
24,"RL","JOL D","Shave","Razor","S",41,100,"Shave - ?",41,"razor"
24,"RL","JOL D","Equal","Rights","S",42,50,"Equal - ?",42,"justice"
24,"RL","JOL D","Jar","Mason","S",43,30,"Jar - ?",43,"mason"
24,"RL","JOL D","Wax","Candle","S",44,100,"Wax - ?",44,"candle"
24,"RL","JOL D","Bracelet","Wrist","S",45,100,"Bracelet - ?",45,"wrist"
24,"RL","JOL D","Carbon","Element","S",46,65,"Carbon - ?",46,"element"
24,"RL","JOL D","Away","Gone","S",47,75,"Away - ?",47,"gone"
24,"RL","JOL D","Drink","Water","S",48,100,"Drink - ?",48,"water"
24,"RL","JOL D","Ground","Earth","S",49,99,"Ground - ?",49,"earth"
24,"RL","JOL D","Lonely","Alone","S",50,100,"Lonely - ?",50,"lone"
24,"RL","JOL D","Wet","Dry","S",51,75,"Wet - ?",51,"dry"
24,"RL","JOL D","Seatbelt","Safety","S",52,100,"Seatbelt - ?",52,"safety"
24,"RL","JOL D","Lie","Truth","S",53,80,"Lie - ?",53,"truth"
24,"RL","JOL D","Communication","Phone","S",54,90,"Communication - ?",54,"phone"
24,"RL","JOL D","Reel","Rod","S",55,45,"Reel - ?",55,"rod"
24,"RL","JOL D","Tick","Flea","S",56,45,"Tick - ?",56,"flea"
24,"RL","JOL D","Noise","Loud","S",57,100,"Noise - ?",57,"loud"
24,"RL","JOL D","Have","Own","S",58,30,"Have - ?",58,"own"
24,"RL","JOL D","Temper","Tantrum","S",59,90,"Temper - ?",59,"tantrum"
24,"RL","JOL D","Tan","Sun","S",60,100,"Tan - ?",60,"hot"
24,"RL","JOL D","Maroon","Justice","U",61,40,"Maroon - ?",61,"justice"
24,"RL","JOL D","Cloth","Stretch","U",62,10,"Cloth - ?",62,"stretching"
24,"RL","JOL D","Steak","Give","U",63,20,"Steak - ?",63,"give"
24,"RL","JOL D","Election","Maze","U",64,50,"Election - ?",64,"maze"
24,"RL","JOL D","Charm","Vehicle","U",65,25,"Charm - ?",65,"car"
24,"RL","JOL D","Obtain","Meat","U",66,55,"Obtain - ?",66,"get"
24,"RL","JOL D","Able","Crackle","U",67,5,"Able - ?",67,"give"
24,"RL","JOL D","Shake","Shell","U",68,45,"Shake - ?",68,"shell"
24,"RL","JOL D","Fiction","Listen","U",69,30,"Fiction - ?",69,"listen"
24,"RL","JOL D","Joke","Keys","U",70,30,"Joke - ?",70,"keys"
24,"RL","JOL D","Clothes","Cake","U",71,60,"Clothes - ?",71,"cake"
24,"RL","JOL D","Hate","Name","U",72,10,"Hate - ?",72,"name"
24,"RL","JOL D","Bang","Fuzzy","U",73,40,"Bang - ?",73,"fuzzy"
24,"RL","JOL D","Clear","Moat","U",74,20,"Clear - ?",74,"obstacle"
24,"RL","JOL D","Toil","Lease","U",75,5,"Toil - ?",75,"wisdom"
24,"RL","JOL D","Sign","Loan","U",76,0,"Sign - ?",76,"justice"
24,"RL","JOL D","Ounce","Both","U",77,30,"Ounce - ?",77,"both"
24,"RL","JOL D","Morning","Temperature","U",78,65,"Morning - ?",78,"temperature"
24,"RL","JOL D","Children","Mirror","U",79,35,"Children - ?",79,"mirror"
24,"RL","JOL D","Scar","Main","U",80,30,"Scar - ?",80,"main"
28,"READ","JOL D","Long","Extension","B",1,34,"Long - ?",1,"extended"
28,"READ","JOL D","Game","Clue","B",2,10,"Game - ?",2,"tv"
28,"READ","JOL D","Plant","Cactus","B",3,44,"Plant - ?",3,"tree"
28,"READ","JOL D","Tie","Shoelace","B",4,22,"Tie - ?",4,"knot"
28,"READ","JOL D","Mystery","Detective","B",5,12,"Mystery - ?",5,"detective"
28,"READ","JOL D","End","Adjourn","B",6,56,"End - ?",6,"adjourn"
28,"READ","JOL D","Dog","Furry","B",7,32,"Dog - ?",7,"furry"
28,"READ","JOL D","Trash","Litter","B",8,98,"Trash - ?",8,"outside"
28,"READ","JOL D","Red","Cherry","B",9,99,"Red - ?",9,"color"
28,"READ","JOL D","Head","Scalp","B",10,34,"Head - ?",10,"brain"
28,"READ","JOL D","Car","Driver","B",11,99,"Car - ?",11,"driver"
28,"READ","JOL D","Cut","Chop","B",12,43,"Cut - ?",12,"tear"
28,"READ","JOL D","Donkey","Mule","B",13,56,"Donkey - ?",13,"mule"
28,"READ","JOL D","Paper","Document","B",14,12,"Paper - ?",14,"scissors"
28,"READ","JOL D","Smell","Incense","B",15,95,"Smell - ?",15,"strange"
28,"READ","JOL D","Eat","Dine","B",16,98,"Eat - ?",16,"fork"
28,"READ","JOL D","Scissors","Shears","B",17,90,"Scissors - ?",17,"shears"
28,"READ","JOL D","Fight","Feud","B",18,45,"Fight - ?",18,"brawl"
28,"READ","JOL D","Cold","Chill","B",19,89,"Cold - ?",19,"freezer"
28,"READ","JOL D","Love","Affection","B",20,92,"Love - ?",20,"HATE"
28,"READ","JOL D","Flip","Turn","F",21,10,"Flip - ?",21,"turn"
28,"READ","JOL D","Windshield","Car","F",22,93,"Windshield - ?",22,"mirror"
28,"READ","JOL D","Villain","Bad","F",23,96,"Villain - ?",23,"scary"
28,"READ","JOL D","Penguin","Bird","F",24,45,"Penguin - ?",24,"bird"
28,"READ","JOL D","Actress","Star","F",25,23,"Actress - ?",25,"tv"
28,"READ","JOL D","Thimble","Thread","F",26,2,"Thimble - ?",26,"thread"
28,"READ","JOL D","Revenge","Even","F",27,96,"Revenge - ?",27,"evi"
28,"READ","JOL D","Balloon","Pop","F",28,99,"Balloon - ?",28,"float"
28,"READ","JOL D","Strawberry","Fruit","F",29,99,"Strawberry - ?",29,"fruit"
28,"READ","JOL D","Favorite","Best","F",30,88,"Favorite - ?",30,"like"
28,"READ","JOL D","Panther","Cat","F",31,98,"Panther - ?",31,"cat"
28,"READ","JOL D","Breakable","Glass","F",32,56,"Breakable - ?",32,"bond"
28,"READ","JOL D","Coffin","Dead","F",33,98,"Coffin - ?",33,"dead"
28,"READ","JOL D","Aircraft","Plane","F",34,23,"Aircraft - ?",34,"plane"
28,"READ","JOL D","Sardine","Fish","F",35,98,"Sardine - ?",35,"fish"
28,"READ","JOL D","League","Baseball","F",36,96,"League - ?",36,"bseball"
28,"READ","JOL D","Banker","Money","F",37,75,"Banker - ?",37,"teller"
28,"READ","JOL D","Truthful","Honest","F",38,94,"Truthful - ?",38,"lie"
28,"READ","JOL D","Nap","Sleep","F",39,99,"Nap - ?",39,"sleep"
28,"READ","JOL D","Brawl","Fight","F",40,6,"Brawl - ?",40,"fight"
28,"READ","JOL D","Shave","Razor","S",41,98,"Shave - ?",41,"razor"
28,"READ","JOL D","Equal","Rights","S",42,99,"Equal - ?",42,"same"
28,"READ","JOL D","Jar","Mason","S",43,98,"Jar - ?",43,"mason"
28,"READ","JOL D","Wax","Candle","S",44,98,"Wax - ?",44,"clean"
28,"READ","JOL D","Bracelet","Wrist","S",45,99,"Bracelet - ?",45,"wrist"
28,"READ","JOL D","Carbon","Element","S",46,97,"Carbon - ?",46,"ELEMENT"
28,"READ","JOL D","Away","Gone","S",47,98,"Away - ?",47,"gone"
28,"READ","JOL D","Drink","Water","S",48,98,"Drink - ?",48,"water"
28,"READ","JOL D","Ground","Earth","S",49,98,"Ground - ?",49,"earth"
28,"READ","JOL D","Lonely","Alone","S",50,98,"Lonely - ?",50,"alone"
28,"READ","JOL D","Wet","Dry","S",51,98,"Wet - ?",51,"dry"
28,"READ","JOL D","Seatbelt","Safety","S",52,98,"Seatbelt - ?",52,"driver"
28,"READ","JOL D","Lie","Truth","S",53,99,"Lie - ?",53,"truth"
28,"READ","JOL D","Communication","Phone","S",54,98,"Communication - ?",54,"talk"
28,"READ","JOL D","Reel","Rod","S",55,88,"Reel - ?",55,"rod"
28,"READ","JOL D","Tick","Flea","S",56,97,"Tick - ?",56,"flea"
28,"READ","JOL D","Noise","Loud","S",57,97,"Noise - ?",57,"loud"
28,"READ","JOL D","Have","Own","S",58,80,"Have - ?",58,"take"
28,"READ","JOL D","Temper","Tantrum","S",59,98,"Temper - ?",59,"outside"
28,"READ","JOL D","Tan","Sun","S",60,98,"Tan - ?",60,"sun"
28,"READ","JOL D","Maroon","Justice","U",61,5,"Maroon - ?",61,"color"
28,"READ","JOL D","Cloth","Stretch","U",62,78,"Cloth - ?",62,"stretch"
28,"READ","JOL D","Steak","Give","U",63,1,"Steak - ?",63,"eat"
28,"READ","JOL D","Election","Maze","U",64,5,"Election - ?",64,"vote"
28,"READ","JOL D","Charm","Vehicle","U",65,4,"Charm - ?",65,"luck"
28,"READ","JOL D","Obtain","Meat","U",66,1,"Obtain - ?",66,"recieve"
28,"READ","JOL D","Able","Crackle","U",67,1,"Able - ?",67,"can"
28,"READ","JOL D","Shake","Shell","U",68,12,"Shake - ?",68,"stir"
28,"READ","JOL D","Fiction","Listen","U",69,1,"Fiction - ?",69,"truth"
28,"READ","JOL D","Joke","Keys","U",70,6,"Joke - ?",70,"laugh"
28,"READ","JOL D","Clothes","Cake","U",71,4,"Clothes - ?",71,"stretch"
28,"READ","JOL D","Hate","Name","U",72,1,"Hate - ?",72,"mad"
28,"READ","JOL D","Bang","Fuzzy","U",73,5,"Bang - ?",73,"boom"
28,"READ","JOL D","Clear","Moat","U",74,20,"Clear - ?",74,"white"
28,"READ","JOL D","Toil","Lease","U",75,5,"Toil - ?",75,"heavy"
28,"READ","JOL D","Sign","Loan","U",76,98,"Sign - ?",76,"road"
28,"READ","JOL D","Ounce","Both","U",77,10,"Ounce - ?",77,"pound"
28,"READ","JOL D","Morning","Temperature","U",78,50,"Morning - ?",78,"temperature"
28,"READ","JOL D","Children","Mirror","U",79,25,"Children - ?",79,"seatbelt"
28,"READ","JOL D","Scar","Main","U",80,25,"Scar - ?",80,"tissue"
32,"IS","JOL D","Long","Extension","B",1,60,"Long - ?",1,""
32,"IS","JOL D","Game","Clue","B",2,0,"Game - ?",2,"fight"
32,"IS","JOL D","Plant","Cactus","B",3,54,"Plant - ?",3,"cactus"
32,"IS","JOL D","Tie","Shoelace","B",4,60,"Tie - ?",4,"shoelace"
32,"IS","JOL D","Mystery","Detective","B",5,70,"Mystery - ?",5,"detective"
32,"IS","JOL D","End","Adjourn","B",6,50,"End - ?",6,""
32,"IS","JOL D","Dog","Furry","B",7,50,"Dog - ?",7,"puffy"
32,"IS","JOL D","Trash","Litter","B",8,54,"Trash - ?",8,""
32,"IS","JOL D","Red","Cherry","B",9,90,"Red - ?",9,""
32,"IS","JOL D","Head","Scalp","B",10,40,"Head - ?",10,"skulp"
32,"IS","JOL D","Car","Driver","B",11,90,"Car - ?",11,"driver"
32,"IS","JOL D","Cut","Chop","B",12,39,"Cut - ?",12,"hair"
32,"IS","JOL D","Donkey","Mule","B",13,40,"Donkey - ?",13,"animal"
32,"IS","JOL D","Paper","Document","B",14,82,"Paper - ?",14,"document"
32,"IS","JOL D","Smell","Incense","B",15,54,"Smell - ?",15,""
32,"IS","JOL D","Eat","Dine","B",16,50,"Eat - ?",16,"dine"
32,"IS","JOL D","Scissors","Shears","B",17,43,"Scissors - ?",17,"haicut"
32,"IS","JOL D","Fight","Feud","B",18,45,"Fight - ?",18,""
32,"IS","JOL D","Cold","Chill","B",19,50,"Cold - ?",19,"warm"
32,"IS","JOL D","Love","Affection","B",20,87,"Love - ?",20,"affection"
32,"IS","JOL D","Flip","Turn","F",21,67,"Flip - ?",21,"turn"
32,"IS","JOL D","Windshield","Car","F",22,60,"Windshield - ?",22,"car"
32,"IS","JOL D","Villain","Bad","F",23,60,"Villain - ?",23,"bad"
32,"IS","JOL D","Penguin","Bird","F",24,65,"Penguin - ?",24,"bird"
32,"IS","JOL D","Actress","Star","F",25,80,"Actress - ?",25,"star"
32,"IS","JOL D","Thimble","Thread","F",26,40,"Thimble - ?",26,""
32,"IS","JOL D","Revenge","Even","F",27,63,"Revenge - ?",27,"even"
32,"IS","JOL D","Balloon","Pop","F",28,60,"Balloon - ?",28,""
32,"IS","JOL D","Strawberry","Fruit","F",29,80,"Strawberry - ?",29,"fruit"
32,"IS","JOL D","Favorite","Best","F",30,84,"Favorite - ?",30,"best"
32,"IS","JOL D","Panther","Cat","F",31,60,"Panther - ?",31,"cat"
32,"IS","JOL D","Breakable","Glass","F",32,76,"Breakable - ?",32,""
32,"IS","JOL D","Coffin","Dead","F",33,70,"Coffin - ?",33,"dead"
32,"IS","JOL D","Aircraft","Plane","F",34,56,"Aircraft - ?",34,"plane"
32,"IS","JOL D","Sardine","Fish","F",35,NA,"Sardine - ?",35,"fish"
32,"IS","JOL D","League","Baseball","F",36,70,"League - ?",36,"baseball"
32,"IS","JOL D","Banker","Money","F",37,60,"Banker - ?",37,"money"
32,"IS","JOL D","Truthful","Honest","F",38,70,"Truthful - ?",38,"honest"
32,"IS","JOL D","Nap","Sleep","F",39,8,"Nap - ?",39,"sleep"
32,"IS","JOL D","Brawl","Fight","F",40,45,"Brawl - ?",40,""
32,"IS","JOL D","Shave","Razor","S",41,65,"Shave - ?",41,""
32,"IS","JOL D","Equal","Rights","S",42,76,"Equal - ?",42,"rights"
32,"IS","JOL D","Jar","Mason","S",43,50,"Jar - ?",43,"mason"
32,"IS","JOL D","Wax","Candle","S",44,43,"Wax - ?",44,""
32,"IS","JOL D","Bracelet","Wrist","S",45,40,"Bracelet - ?",45,"wrist"
32,"IS","JOL D","Carbon","Element","S",46,43,"Carbon - ?",46,"material"
32,"IS","JOL D","Away","Gone","S",47,60,"Away - ?",47,"gone"
32,"IS","JOL D","Drink","Water","S",48,78,"Drink - ?",48,"water"
32,"IS","JOL D","Ground","Earth","S",49,76,"Ground - ?",49,"earth"
32,"IS","JOL D","Lonely","Alone","S",50,87,"Lonely - ?",50,"alone"
32,"IS","JOL D","Wet","Dry","S",51,80,"Wet - ?",51,"dry"
32,"IS","JOL D","Seatbelt","Safety","S",52,62,"Seatbelt - ?",52,"safety"
32,"IS","JOL D","Lie","Truth","S",53,870,"Lie - ?",53,"truth"
32,"IS","JOL D","Communication","Phone","S",54,70,"Communication - ?",54,"phone"
32,"IS","JOL D","Reel","Rod","S",55,42,"Reel - ?",55,"ros"
32,"IS","JOL D","Tick","Flea","S",56,43,"Tick - ?",56,""
32,"IS","JOL D","Noise","Loud","S",57,90,"Noise - ?",57,"loud"
32,"IS","JOL D","Have","Own","S",58,50,"Have - ?",58,"own"
32,"IS","JOL D","Temper","Tantrum","S",59,32,"Temper - ?",59,"behavior"
32,"IS","JOL D","Tan","Sun","S",60,50,"Tan - ?",60,"sun"
32,"IS","JOL D","Maroon","Justice","U",61,43,"Maroon - ?",61,""
32,"IS","JOL D","Cloth","Stretch","U",62,40,"Cloth - ?",62,""
32,"IS","JOL D","Steak","Give","U",63,45,"Steak - ?",63,"eat"
32,"IS","JOL D","Election","Maze","U",64,21,"Election - ?",64,"take"
32,"IS","JOL D","Charm","Vehicle","U",65,23,"Charm - ?",65,"bracelet"
32,"IS","JOL D","Obtain","Meat","U",66,53,"Obtain - ?",66,"cutrain"
32,"IS","JOL D","Able","Crackle","U",67,54,"Able - ?",67,""
32,"IS","JOL D","Shake","Shell","U",68,54,"Shake - ?",68,""
32,"IS","JOL D","Fiction","Listen","U",69,56,"Fiction - ?",69,"listen"
32,"IS","JOL D","Joke","Keys","U",70,65,"Joke - ?",70,"fight"
32,"IS","JOL D","Clothes","Cake","U",71,53,"Clothes - ?",71,"eat"
32,"IS","JOL D","Hate","Name","U",72,50,"Hate - ?",72,""
32,"IS","JOL D","Bang","Fuzzy","U",73,30,"Bang - ?",73,"cut"
32,"IS","JOL D","Clear","Moat","U",74,34,"Clear - ?",74,"mudd"
32,"IS","JOL D","Toil","Lease","U",75,30,"Toil - ?",75,""
32,"IS","JOL D","Sign","Loan","U",76,34,"Sign - ?",76,""
32,"IS","JOL D","Ounce","Both","U",77,54,"Ounce - ?",77,""
32,"IS","JOL D","Morning","Temperature","U",78,80,"Morning - ?",78,"temperature"
32,"IS","JOL D","Children","Mirror","U",79,63,"Children - ?",79,""
32,"IS","JOL D","Scar","Main","U",80,34,"Scar - ?",80,""
36,"RL","JOL D","Long","Extension","B",1,47,"Long - ?",1,"hair"
36,"RL","JOL D","Game","Clue","B",2,68,"Game - ?",2,"clue"
36,"RL","JOL D","Plant","Cactus","B",3,82,"Plant - ?",3,"cactus"
36,"RL","JOL D","Tie","Shoelace","B",4,34,"Tie - ?",4,"shoelace"
36,"RL","JOL D","Mystery","Detective","B",5,59,"Mystery - ?",5,"detectives"
36,"RL","JOL D","End","Adjourn","B",6,86,"End - ?",6,"adjourn"
36,"RL","JOL D","Dog","Furry","B",7,69,"Dog - ?",7,"furry"
36,"RL","JOL D","Trash","Litter","B",8,73,"Trash - ?",8,"litter"
36,"RL","JOL D","Red","Cherry","B",9,73,"Red - ?",9,"cherry"
36,"RL","JOL D","Head","Scalp","B",10,70,"Head - ?",10,"scalp"
36,"RL","JOL D","Car","Driver","B",11,51,"Car - ?",11,"vroom"
36,"RL","JOL D","Cut","Chop","B",12,22,"Cut - ?",12,"scissors"
36,"RL","JOL D","Donkey","Mule","B",13,75,"Donkey - ?",13,"mule"
36,"RL","JOL D","Paper","Document","B",14,54,"Paper - ?",14,"document"
36,"RL","JOL D","Smell","Incense","B",15,68,"Smell - ?",15,"incense"
36,"RL","JOL D","Eat","Dine","B",16,65,"Eat - ?",16,"steak"
36,"RL","JOL D","Scissors","Shears","B",17,76,"Scissors - ?",17,"shears"
36,"RL","JOL D","Fight","Feud","B",18,64,"Fight - ?",18,"feud"
36,"RL","JOL D","Cold","Chill","B",19,86,"Cold - ?",19,"chill"
36,"RL","JOL D","Love","Affection","B",20,44,"Love - ?",20,"affection"
36,"RL","JOL D","Flip","Turn","F",21,67,"Flip - ?",21,"turn"
36,"RL","JOL D","Windshield","Car","F",22,56,"Windshield - ?",22,"car"
36,"RL","JOL D","Villain","Bad","F",23,76,"Villain - ?",23,"bad"
36,"RL","JOL D","Penguin","Bird","F",24,90,"Penguin - ?",24,"bird"
36,"RL","JOL D","Actress","Star","F",25,63,"Actress - ?",25,"star"
36,"RL","JOL D","Thimble","Thread","F",26,21,"Thimble - ?",26,"thread"
36,"RL","JOL D","Revenge","Even","F",27,84,"Revenge - ?",27,"even"
36,"RL","JOL D","Balloon","Pop","F",28,80,"Balloon - ?",28,"pop"
36,"RL","JOL D","Strawberry","Fruit","F",29,80,"Strawberry - ?",29,"fruit"
36,"RL","JOL D","Favorite","Best","F",30,58,"Favorite - ?",30,"best"
36,"RL","JOL D","Panther","Cat","F",31,85,"Panther - ?",31,"cat"
36,"RL","JOL D","Breakable","Glass","F",32,52,"Breakable - ?",32,"glass"
36,"RL","JOL D","Coffin","Dead","F",33,66,"Coffin - ?",33,"dead"
36,"RL","JOL D","Aircraft","Plane","F",34,76,"Aircraft - ?",34,"plane"
36,"RL","JOL D","Sardine","Fish","F",35,83,"Sardine - ?",35,"fish"
36,"RL","JOL D","League","Baseball","F",36,83,"League - ?",36,"baseball"
36,"RL","JOL D","Banker","Money","F",37,58,"Banker - ?",37,"money"
36,"RL","JOL D","Truthful","Honest","F",38,65,"Truthful - ?",38,"lie"
36,"RL","JOL D","Nap","Sleep","F",39,57,"Nap - ?",39,"sleep"
36,"RL","JOL D","Brawl","Fight","F",40,42,"Brawl - ?",40,"fight"
36,"RL","JOL D","Shave","Razor","S",41,68,"Shave - ?",41,"razor"
36,"RL","JOL D","Equal","Rights","S",42,95,"Equal - ?",42,"rights"
36,"RL","JOL D","Jar","Mason","S",43,75,"Jar - ?",43,"mason"
36,"RL","JOL D","Wax","Candle","S",44,82,"Wax - ?",44,"candle"
36,"RL","JOL D","Bracelet","Wrist","S",45,73,"Bracelet - ?",45,"wrist"
36,"RL","JOL D","Carbon","Element","S",46,63,"Carbon - ?",46,"element"
36,"RL","JOL D","Away","Gone","S",47,82,"Away - ?",47,"gone"
