"Subject","Encoding","Group","Cue","Target","Direction","Study_Num","JOL","Question","Recall_Num","Response"
18,"IS","JOL B","Affection","Love","F",20,70,"Affection - ?",20,"love"
18,"IS","JOL B","Turn","Flip","B",21,50,"Turn - ?",21,"flip"
18,"IS","JOL B","Car","Windshield","B",22,80,"Car - ?",22,"drive"
18,"IS","JOL B","Bad","Villain","B",23,70,"Bad - ?",23,"emotion"
18,"IS","JOL B","Bird","Penguin","B",24,60,"Bird - ?",24,"animal"
18,"IS","JOL B","Star","Actress","B",25,80,"Star - ?",25,"actress"
18,"IS","JOL B","Thread","Thimble","B",26,20,"Thread - ?",26,"whine"
18,"IS","JOL B","Even","Revenge","B",27,7,"Even - ?",27,"revenge"
18,"IS","JOL B","Pop","Balloon","B",28,80,"Pop - ?",28,"balloon"
18,"IS","JOL B","Fruit","Strawberry","B",29,70,"Fruit - ?",29,""
18,"IS","JOL B","Best","Favorite","B",30,90,"Best - ?",30,"favorite"
18,"IS","JOL B","Cat","Panther","B",31,70,"Cat - ?",31,"lion"
18,"IS","JOL B","Glass","Breakable","B",32,80,"Glass - ?",32,"water"
18,"IS","JOL B","Dead","Coffin","B",33,50,"Dead - ?",33,"gone"
18,"IS","JOL B","Plane","Aircraft","B",34,60,"Plane - ?",34,"cockpit"
18,"IS","JOL B","Fish","Sardine","B",35,75,"Fish - ?",35,"sardine"
18,"IS","JOL B","Baseball","League","B",36,80,"Baseball - ?",36,"catcher"
18,"IS","JOL B","Money","Banker","B",37,70,"Money - ?",37,"banker"
18,"IS","JOL B","Honest","Truthful","B",38,80,"Honest - ?",38,"trustworthy"
18,"IS","JOL B","Sleep","Nap","B",39,70,"Sleep - ?",39,"nap"
18,"IS","JOL B","Fight","Brawl","B",40,70,"Fight - ?",40,"brawl"
18,"IS","JOL B","Razor","Shave","S",41,65,"Razor - ?",41,"shave"
18,"IS","JOL B","Rights","Equal","S",42,60,"Rights - ?",42,"rules"
18,"IS","JOL B","Mason","Jar","S",43,60,"Mason - ?",43,"jar"
18,"IS","JOL B","Candle","Wax","S",44,75,"Candle - ?",44,"wax"
18,"IS","JOL B","Wrist","Bracelet","S",45,90,"Wrist - ?",45,"bracelet"
18,"IS","JOL B","Element","Carbon","S",46,60,"Element - ?",46,"carbon"
18,"IS","JOL B","Gone","Away","S",47,70,"Gone - ?",47,"away"
18,"IS","JOL B","Water","Drink","S",48,50,"Water - ?",48,"drink"
18,"IS","JOL B","Earth","Ground","S",49,50,"Earth - ?",49,"ground"
18,"IS","JOL B","Alone","Lonely","S",50,70,"Alone - ?",50,"lonely"
18,"IS","JOL B","Dry","Wet","S",51,60,"Dry - ?",51,"wet"
18,"IS","JOL B","Safety","Seatbelt","S",52,80,"Safety - ?",52,"seatbelt"
18,"IS","JOL B","Truth","Lie","S",53,80,"Truth - ?",53,"honest"
18,"IS","JOL B","Phone","Communicatio","S",54,70,"Phone - ?",54,"communication"
18,"IS","JOL B","Rod","Reel","S",55,70,"Rod - ?",55,"reel"
18,"IS","JOL B","Flea","Tick","S",56,50,"Flea - ?",56,"tick"
18,"IS","JOL B","Loud","Noise","S",57,80,"Loud - ?",57,"noise"
18,"IS","JOL B","Own","Have","S",58,70,"Own - ?",58,"have"
18,"IS","JOL B","Tantrum","Temper","S",59,40,"Tantrum - ?",59,"temper"
18,"IS","JOL B","Sun","Tan","S",60,70,"Sun - ?",60,"tan"
18,"IS","JOL B","Justice","Maroon","U",61,70,"Justice - ?",61,"peace"
18,"IS","JOL B","Stretch","Cloth","U",62,60,"Stretch - ?",62,""
18,"IS","JOL B","Give","Steak","U",63,767,"Give - ?",63,"take"
18,"IS","JOL B","Maze","Election","U",64,50,"Maze - ?",64,""
18,"IS","JOL B","Vehicle","Charm","U",65,60,"Vehicle - ?",65,"car"
18,"IS","JOL B","Meat","Obtain","U",66,50,"Meat - ?",66,"food"
18,"IS","JOL B","Crackle","Able","U",67,40,"Crackle - ?",67,"emotion"
18,"IS","JOL B","Shell","Shake","U",68,70,"Shell - ?",68,"animal"
18,"IS","JOL B","Listen","Fiction","U",69,70,"Listen - ?",69,"hear"
18,"IS","JOL B","Keys","Joke","U",70,50,"Keys - ?",70,"object"
18,"IS","JOL B","Cake","Clothes","U",71,70,"Cake - ?",71,"snack"
18,"IS","JOL B","Name","Hate","U",72,70,"Name - ?",72,""
18,"IS","JOL B","Fuzzy","Bang","U",73,80,"Fuzzy - ?",73,"cat"
18,"IS","JOL B","Moat","Clear","U",74,40,"Moat - ?",74,""
18,"IS","JOL B","Lease","Toil","U",75,60,"Lease - ?",75,"gift"
18,"IS","JOL B","Loan","Sign","U",76,80,"Loan - ?",76,"give"
18,"IS","JOL B","Both","Ounce","U",77,70,"Both - ?",77,"plural"
18,"IS","JOL B","Temperature","Morning","U",78,60,"Temperature - ?",78,"cold"
18,"IS","JOL B","Mirror","Children","U",79,70,"Mirror - ?",79,"children"
18,"IS","JOL B","Main","Scar","U",80,50,"Main - ?",80,""
22,"RL","JOL B","Extension","Long","F",1,60,"Extension - ?",1,"long"
22,"RL","JOL B","Clue","Game","F",2,40,"Clue - ?",2,"game"
22,"RL","JOL B","Cactus","Plant","F",3,100,"Cactus - ?",3,"plant"
22,"RL","JOL B","Shoelace","Tie","F",4,50,"Shoelace - ?",4,"tie"
22,"RL","JOL B","Detective","Mystery","F",5,50,"Detective - ?",5,"clue"
22,"RL","JOL B","Adjourn","End","F",6,10,"Adjourn - ?",6,"end"
22,"RL","JOL B","Furry","Dog","F",7,1,"Furry - ?",7,"hairy"
22,"RL","JOL B","Litter","Trash","F",8,100,"Litter - ?",8,"trash"
22,"RL","JOL B","Cherry","Red","F",9,50,"Cherry - ?",9,"red"
22,"RL","JOL B","Scalp","Head","F",10,100,"Scalp - ?",10,"head"
22,"RL","JOL B","Driver","Car","F",11,50,"Driver - ?",11,"car"
22,"RL","JOL B","Chop","Cut","F",12,50,"Chop - ?",12,"cut"
22,"RL","JOL B","Mule","Donkey","F",13,30,"Mule - ?",13,"donky"
22,"RL","JOL B","Document","Paper","F",14,50,"Document - ?",14,"paper"
22,"RL","JOL B","Incense","Smell","F",15,70,"Incense - ?",15,"smell"
22,"RL","JOL B","Dine","Eat","F",16,60,"Dine - ?",16,"eat"
22,"RL","JOL B","Shears","Scissors","F",17,100,"Shears - ?",17,"scissors"
22,"RL","JOL B","Feud","Fight","F",18,30,"Feud - ?",18,"fight"
22,"RL","JOL B","Chill","Cold","F",19,100,"Chill - ?",19,"cold"
22,"RL","JOL B","Affection","Love","F",20,100,"Affection - ?",20,"love"
22,"RL","JOL B","Turn","Flip","B",21,50,"Turn - ?",21,"around"
22,"RL","JOL B","Car","Windshield","B",22,50,"Car - ?",22,"windshied"
22,"RL","JOL B","Bad","Villain","B",23,40,"Bad - ?",23,"good"
22,"RL","JOL B","Bird","Penguin","B",24,70,"Bird - ?",24,"house"
22,"RL","JOL B","Star","Actress","B",25,50,"Star - ?",25,"gaze"
22,"RL","JOL B","Thread","Thimble","B",26,10,"Thread - ?",26,"neele"
22,"RL","JOL B","Even","Revenge","B",27,40,"Even - ?",27,"odd"
22,"RL","JOL B","Pop","Balloon","B",28,50,"Pop - ?",28,"crackel"
22,"RL","JOL B","Fruit","Strawberry","B",29,100,"Fruit - ?",29,"strawberry"
22,"RL","JOL B","Best","Favorite","B",30,40,"Best - ?",30,"favorit"
22,"RL","JOL B","Cat","Panther","B",31,40,"Cat - ?",31,"dog"
22,"RL","JOL B","Glass","Breakable","B",32,100,"Glass - ?",32,"breakable"
22,"RL","JOL B","Dead","Coffin","B",33,100,"Dead - ?",33,"alive"
22,"RL","JOL B","Plane","Aircraft","B",34,50,"Plane - ?",34,"aircraft"
22,"RL","JOL B","Fish","Sardine","B",35,100,"Fish - ?",35,"pol"
22,"RL","JOL B","Baseball","League","B",36,30,"Baseball - ?",36,"catcher"
22,"RL","JOL B","Money","Banker","B",37,60,"Money - ?",37,"spend"
22,"RL","JOL B","Honest","Truthful","B",38,50,"Honest - ?",38,"truth"
22,"RL","JOL B","Sleep","Nap","B",39,100,"Sleep - ?",39,"awake"
22,"RL","JOL B","Fight","Brawl","B",40,100,"Fight - ?",40,"fued"
22,"RL","JOL B","Razor","Shave","S",41,50,"Razor - ?",41,"blade"
22,"RL","JOL B","Rights","Equal","S",42,100,"Rights - ?",42,"equal"
22,"RL","JOL B","Mason","Jar","S",43,70,"Mason - ?",43,"jar"
22,"RL","JOL B","Candle","Wax","S",44,50,"Candle - ?",44,"wax"
22,"RL","JOL B","Wrist","Bracelet","S",45,50,"Wrist - ?",45,"watch"
22,"RL","JOL B","Element","Carbon","S",46,60,"Element - ?",46,"carbon"
22,"RL","JOL B","Gone","Away","S",47,50,"Gone - ?",47,"away"
22,"RL","JOL B","Water","Drink","S",48,50,"Water - ?",48,"wet"
22,"RL","JOL B","Earth","Ground","S",49,100,"Earth - ?",49,"groun"
22,"RL","JOL B","Alone","Lonely","S",50,40,"Alone - ?",50,"lonlely"
22,"RL","JOL B","Dry","Wet","S",51,50,"Dry - ?",51,"wet"
22,"RL","JOL B","Safety","Seatbelt","S",52,100,"Safety - ?",52,"danger"
22,"RL","JOL B","Truth","Lie","S",53,100,"Truth - ?",53,"lie"
22,"RL","JOL B","Phone","Communicatio","S",54,50,"Phone - ?",54,"communicatuion"
22,"RL","JOL B","Rod","Reel","S",55,100,"Rod - ?",55,"reel"
22,"RL","JOL B","Flea","Tick","S",56,50,"Flea - ?",56,"tick"
22,"RL","JOL B","Loud","Noise","S",57,55,"Loud - ?",57,"noice"
22,"RL","JOL B","Own","Have","S",58,40,"Own - ?",58,"have"
22,"RL","JOL B","Tantrum","Temper","S",59,100,"Tantrum - ?",59,"temper"
22,"RL","JOL B","Sun","Tan","S",60,50,"Sun - ?",60,"tan"
22,"RL","JOL B","Justice","Maroon","U",61,20,"Justice - ?",61,"marron"
22,"RL","JOL B","Stretch","Cloth","U",62,56,"Stretch - ?",62,"clothes"
22,"RL","JOL B","Give","Steak","U",63,100,"Give - ?",63,"recive"
22,"RL","JOL B","Maze","Election","U",64,50,"Maze - ?",64,"election"
22,"RL","JOL B","Vehicle","Charm","U",65,30,"Vehicle - ?",65,"car"
22,"RL","JOL B","Meat","Obtain","U",66,50,"Meat - ?",66,"eat"
22,"RL","JOL B","Crackle","Able","U",67,1,"Crackle - ?",67,"pop"
22,"RL","JOL B","Shell","Shake","U",68,1,"Shell - ?",68,"station"
22,"RL","JOL B","Listen","Fiction","U",69,1,"Listen - ?",69,"close"
22,"RL","JOL B","Keys","Joke","U",70,65,"Keys - ?",70,"joke"
22,"RL","JOL B","Cake","Clothes","U",71,50,"Cake - ?",71,"clothes"
22,"RL","JOL B","Name","Hate","U",72,50,"Name - ?",72,"tag"
22,"RL","JOL B","Fuzzy","Bang","U",73,1,"Fuzzy - ?",73,"soft"
22,"RL","JOL B","Moat","Clear","U",74,70,"Moat - ?",74,"clear"
22,"RL","JOL B","Lease","Toil","U",75,30,"Lease - ?",75,"buy"
22,"RL","JOL B","Loan","Sign","U",76,60,"Loan - ?",76,"buy"
22,"RL","JOL B","Both","Ounce","U",77,1,"Both - ?",77,"two"
22,"RL","JOL B","Temperature","Morning","U",78,40,"Temperature - ?",78,"hot"
22,"RL","JOL B","Mirror","Children","U",79,50,"Mirror - ?",79,"children"
22,"RL","JOL B","Main","Scar","U",80,1,"Main - ?",80,"scar"
26,"READ","JOL B","Extension","Long","F",1,60,"Extension - ?",1,""
26,"READ","JOL B","Clue","Game","F",2,52,"Clue - ?",2,""
26,"READ","JOL B","Cactus","Plant","F",3,0,"Cactus - ?",3,""
26,"READ","JOL B","Shoelace","Tie","F",4,0,"Shoelace - ?",4,""
26,"READ","JOL B","Detective","Mystery","F",5,14,"Detective - ?",5,""
26,"READ","JOL B","Adjourn","End","F",6,0,"Adjourn - ?",6,""
26,"READ","JOL B","Furry","Dog","F",7,80,"Furry - ?",7,"dog"
26,"READ","JOL B","Litter","Trash","F",8,60,"Litter - ?",8,"cat"
26,"READ","JOL B","Cherry","Red","F",9,100,"Cherry - ?",9,"red"
26,"READ","JOL B","Scalp","Head","F",10,100,"Scalp - ?",10,""
26,"READ","JOL B","Driver","Car","F",11,100,"Driver - ?",11,""
26,"READ","JOL B","Chop","Cut","F",12,100,"Chop - ?",12,"cut"
26,"READ","JOL B","Mule","Donkey","F",13,20,"Mule - ?",13,"donke"
26,"READ","JOL B","Document","Paper","F",14,100,"Document - ?",14,"paper"
26,"READ","JOL B","Incense","Smell","F",15,60,"Incense - ?",15,"small"
26,"READ","JOL B","Dine","Eat","F",16,80,"Dine - ?",16,"in"
26,"READ","JOL B","Shears","Scissors","F",17,0,"Shears - ?",17,""
26,"READ","JOL B","Feud","Fight","F",18,70,"Feud - ?",18,"fight"
26,"READ","JOL B","Chill","Cold","F",19,100,"Chill - ?",19,"cool"
26,"READ","JOL B","Affection","Love","F",20,100,"Affection - ?",20,"love"
26,"READ","JOL B","Turn","Flip","B",21,40,"Turn - ?",21,"off"
26,"READ","JOL B","Car","Windshield","B",22,100,"Car - ?",22,"windsheild"
26,"READ","JOL B","Bad","Villain","B",23,100,"Bad - ?",23,"good"
26,"READ","JOL B","Bird","Penguin","B",24,100,"Bird - ?",24,""
26,"READ","JOL B","Star","Actress","B",25,50,"Star - ?",25,"night"
26,"READ","JOL B","Thread","Thimble","B",26,0,"Thread - ?",26,""
26,"READ","JOL B","Even","Revenge","B",27,16,"Even - ?",27,"moring"
26,"READ","JOL B","Pop","Balloon","B",28,100,"Pop - ?",28,"up"
26,"READ","JOL B","Fruit","Strawberry","B",29,100,"Fruit - ?",29,"stawberry"
26,"READ","JOL B","Best","Favorite","B",30,100,"Best - ?",30,"nice"
26,"READ","JOL B","Cat","Panther","B",31,90,"Cat - ?",31,"dog"
26,"READ","JOL B","Glass","Breakable","B",32,100,"Glass - ?",32,"break"
26,"READ","JOL B","Dead","Coffin","B",33,0,"Dead - ?",33,"alive"
26,"READ","JOL B","Plane","Aircraft","B",34,100,"Plane - ?",34,"aircraft"
26,"READ","JOL B","Fish","Sardine","B",35,82,"Fish - ?",35,"hook"
26,"READ","JOL B","Baseball","League","B",36,100,"Baseball - ?",36,"league"
26,"READ","JOL B","Money","Banker","B",37,50,"Money - ?",37,"funds"
26,"READ","JOL B","Honest","Truthful","B",38,100,"Honest - ?",38,"lie"
26,"READ","JOL B","Sleep","Nap","B",39,90,"Sleep - ?",39,"nap"
26,"READ","JOL B","Fight","Brawl","B",40,30,"Fight - ?",40,"feud"
26,"READ","JOL B","Razor","Shave","S",41,55,"Razor - ?",41,""
26,"READ","JOL B","Rights","Equal","S",42,100,"Rights - ?",42,"justice"
26,"READ","JOL B","Mason","Jar","S",43,62,"Mason - ?",43,""
26,"READ","JOL B","Candle","Wax","S",44,100,"Candle - ?",44,"wick"
26,"READ","JOL B","Wrist","Bracelet","S",45,30,"Wrist - ?",45,"band"
26,"READ","JOL B","Element","Carbon","S",46,90,"Element - ?",46,""
26,"READ","JOL B","Gone","Away","S",47,100,"Gone - ?",47,"away"
26,"READ","JOL B","Water","Drink","S",48,100,"Water - ?",48,""
26,"READ","JOL B","Earth","Ground","S",49,100,"Earth - ?",49,""
26,"READ","JOL B","Alone","Lonely","S",50,100,"Alone - ?",50,"lonel"
26,"READ","JOL B","Dry","Wet","S",51,100,"Dry - ?",51,"wet"
26,"READ","JOL B","Safety","Seatbelt","S",52,100,"Safety - ?",52,"stop"
26,"READ","JOL B","Truth","Lie","S",53,100,"Truth - ?",53,"lie"
26,"READ","JOL B","Phone","Communication","S",54,100,"Phone - ?",54,"call"
26,"READ","JOL B","Rod","Reel","S",55,60,"Rod - ?",55,"wave"
26,"READ","JOL B","Flea","Tick","S",56,62,"Flea - ?",56,""
26,"READ","JOL B","Loud","Noise","S",57,100,"Loud - ?",57,"nosie"
26,"READ","JOL B","Own","Have","S",58,100,"Own - ?",58,"more"
26,"READ","JOL B","Tantrum","Temper","S",59,15,"Tantrum - ?",59,""
26,"READ","JOL B","Sun","Tan","S",60,100,"Sun - ?",60,"hot"
26,"READ","JOL B","Justice","Maroon","U",61,29,"Justice - ?",61,"right"
26,"READ","JOL B","Stretch","Cloth","U",62,50,"Stretch - ?",62,""
26,"READ","JOL B","Give","Steak","U",63,0,"Give - ?",63,"take"
26,"READ","JOL B","Maze","Election","U",64,0,"Maze - ?",64,"laze"
26,"READ","JOL B","Vehicle","Charm","U",65,40,"Vehicle - ?",65,"car"
26,"READ","JOL B","Meat","Obtain","U",66,35,"Meat - ?",66,""
26,"READ","JOL B","Crackle","Able","U",67,100,"Crackle - ?",67,""
26,"READ","JOL B","Shell","Shake","U",68,62,"Shell - ?",68,"smell"
26,"READ","JOL B","Listen","Fiction","U",69,50,"Listen - ?",69,""
26,"READ","JOL B","Keys","Joke","U",70,0,"Keys - ?",70,"door"
26,"READ","JOL B","Cake","Clothes","U",71,100,"Cake - ?",71,"sweet"
26,"READ","JOL B","Name","Hate","U",72,75,"Name - ?",72,""
26,"READ","JOL B","Fuzzy","Bang","U",73,50,"Fuzzy - ?",73,"cat"
26,"READ","JOL B","Moat","Clear","U",74,100,"Moat - ?",74,"boat"
26,"READ","JOL B","Lease","Toil","U",75,20,"Lease - ?",75,""
26,"READ","JOL B","Loan","Sign","U",76,70,"Loan - ?",76,"take"
26,"READ","JOL B","Both","Ounce","U",77,45,"Both - ?",77,""
26,"READ","JOL B","Temperature","Morning","U",78,100,"Temperature - ?",78,"mrning"
26,"READ","JOL B","Mirror","Children","U",79,50,"Mirror - ?",79,"child"
26,"READ","JOL B","Main","Scar","U",80,0,"Main - ?",80,""
30,"IS","JOL B","Extension","Long","F",1,85,"Extension - ?",1,"long"
30,"IS","JOL B","Clue","Game","F",2,90,"Clue - ?",2,"game"
30,"IS","JOL B","Cactus","Plant","F",3,87,"Cactus - ?",3,"plant"
30,"IS","JOL B","Shoelace","Tie","F",4,93,"Shoelace - ?",4,"clothes"
30,"IS","JOL B","Detective","Mystery","F",5,90,"Detective - ?",5,"investigate"
30,"IS","JOL B","Adjourn","End","F",6,90,"Adjourn - ?",6,"end"
30,"IS","JOL B","Furry","Dog","F",7,85,"Furry - ?",7,"cat"
30,"IS","JOL B","Litter","Trash","F",8,90,"Litter - ?",8,"trash"
30,"IS","JOL B","Cherry","Red","F",9,84,"Cherry - ?",9,"red"
30,"IS","JOL B","Scalp","Head","F",10,62,"Scalp - ?",10,"head"
30,"IS","JOL B","Driver","Car","F",11,90,"Driver - ?",11,"car"
30,"IS","JOL B","Chop","Cut","F",12,84,"Chop - ?",12,"cut"
30,"IS","JOL B","Mule","Donkey","F",13,90,"Mule - ?",13,"donkey"
30,"IS","JOL B","Document","Paper","F",14,90,"Document - ?",14,"paper"
30,"IS","JOL B","Incense","Smell","F",15,87,"Incense - ?",15,"candle"
30,"IS","JOL B","Dine","Eat","F",16,85,"Dine - ?",16,"eat"
30,"IS","JOL B","Shears","Scissors","F",17,86,"Shears - ?",17,"scissors"
30,"IS","JOL B","Feud","Fight","F",18,84,"Feud - ?",18,"fight"
30,"IS","JOL B","Chill","Cold","F",19,90,"Chill - ?",19,"cold"
30,"IS","JOL B","Affection","Love","F",20,73,"Affection - ?",20,"love"
30,"IS","JOL B","Turn","Flip","B",21,85,"Turn - ?",21,"spin"
30,"IS","JOL B","Car","Windshield","B",22,91,"Car - ?",22,"drive"
30,"IS","JOL B","Bad","Villain","B",23,90,"Bad - ?",23,"villain"
30,"IS","JOL B","Bird","Penguin","B",24,90,"Bird - ?",24,"fly"
30,"IS","JOL B","Star","Actress","B",25,95,"Star - ?",25,"actress"
30,"IS","JOL B","Thread","Thimble","B",26,92,"Thread - ?",26,"thimble"
30,"IS","JOL B","Even","Revenge","B",27,85,"Even - ?",27,"odd"
30,"IS","JOL B","Pop","Balloon","B",28,85,"Pop - ?",28,"corn"
30,"IS","JOL B","Fruit","Strawberry","B",29,96,"Fruit - ?",29,"strawberry"
30,"IS","JOL B","Best","Favorite","B",30,81,"Best - ?",30,"favorite"
30,"IS","JOL B","Cat","Panther","B",31,90,"Cat - ?",31,"panther"
30,"IS","JOL B","Glass","Breakable","B",32,90,"Glass - ?",32,"breakable"
30,"IS","JOL B","Dead","Coffin","B",33,93,"Dead - ?",33,"coffin"
30,"IS","JOL B","Plane","Aircraft","B",34,83,"Plane - ?",34,"aircraft"
30,"IS","JOL B","Fish","Sardine","B",35,85,"Fish - ?",35,"sardines"
30,"IS","JOL B","Baseball","League","B",36,89,"Baseball - ?",36,"sport"
30,"IS","JOL B","Money","Banker","B",37,86,"Money - ?",37,"tree"
30,"IS","JOL B","Honest","Truthful","B",38,87,"Honest - ?",38,"truthful"
30,"IS","JOL B","Sleep","Nap","B",39,83,"Sleep - ?",39,"nap"
30,"IS","JOL B","Fight","Brawl","B",40,86,"Fight - ?",40,"brawl"
30,"IS","JOL B","Razor","Shave","S",41,92,"Razor - ?",41,"shave"
30,"IS","JOL B","Rights","Equal","S",42,85,"Rights - ?",42,"law"
30,"IS","JOL B","Mason","Jar","S",43,87,"Mason - ?",43,"jar"
30,"IS","JOL B","Candle","Wax","S",44,90,"Candle - ?",44,"wax"
30,"IS","JOL B","Wrist","Bracelet","S",45,85,"Wrist - ?",45,"bracelet"
30,"IS","JOL B","Element","Carbon","S",46,85,"Element - ?",46,"carbon"
30,"IS","JOL B","Gone","Away","S",47,90,"Gone - ?",47,"present"
30,"IS","JOL B","Water","Drink","S",48,95,"Water - ?",48,"wet"
30,"IS","JOL B","Earth","Ground","S",49,90,"Earth - ?",49,"ground"
30,"IS","JOL B","Alone","Lonely","S",50,78,"Alone - ?",50,"lonely"
30,"IS","JOL B","Dry","Wet","S",51,95,"Dry - ?",51,"wet"
30,"IS","JOL B","Safety","Seatbelt","S",52,93,"Safety - ?",52,"seatbelt"
30,"IS","JOL B","Truth","Lie","S",53,90,"Truth - ?",53,"liar"
30,"IS","JOL B","Phone","Communicatio","S",54,86,"Phone - ?",54,"call"
30,"IS","JOL B","Rod","Reel","S",55,94,"Rod - ?",55,"reel"
30,"IS","JOL B","Flea","Tick","S",56,95,"Flea - ?",56,"tick"
30,"IS","JOL B","Loud","Noise","S",57,84,"Loud - ?",57,"noise"
30,"IS","JOL B","Own","Have","S",58,90,"Own - ?",58,"give"
30,"IS","JOL B","Tantrum","Temper","S",59,83,"Tantrum - ?",59,"temper"
30,"IS","JOL B","Sun","Tan","S",60,96,"Sun - ?",60,"tan"
30,"IS","JOL B","Justice","Maroon","U",61,97,"Justice - ?",61,"maroon"
30,"IS","JOL B","Stretch","Cloth","U",62,90,"Stretch - ?",62,"long"
30,"IS","JOL B","Give","Steak","U",63,87,"Give - ?",63,"take"
30,"IS","JOL B","Maze","Election","U",64,94,"Maze - ?",64,"election"
30,"IS","JOL B","Vehicle","Charm","U",65,81,"Vehicle - ?",65,"drive"
30,"IS","JOL B","Meat","Obtain","U",66,93,"Meat - ?",66,"food"
30,"IS","JOL B","Crackle","Able","U",67,82,"Crackle - ?",67,"cake"
30,"IS","JOL B","Shell","Shake","U",68,97,"Shell - ?",68,"turtle"
30,"IS","JOL B","Listen","Fiction","U",69,93,"Listen - ?",69,"hear"
30,"IS","JOL B","Keys","Joke","U",70,96,"Keys - ?",70,"door"
30,"IS","JOL B","Cake","Clothes","U",71,98,"Cake - ?",71,"sweet"
30,"IS","JOL B","Name","Hate","U",72,95,"Name - ?",72,"children"
30,"IS","JOL B","Fuzzy","Bang","U",73,95,"Fuzzy - ?",73,"warm"
30,"IS","JOL B","Moat","Clear","U",74,90,"Moat - ?",74,"place"
30,"IS","JOL B","Lease","Toil","U",75,84,"Lease - ?",75,"take"
30,"IS","JOL B","Loan","Sign","U",76,96,"Loan - ?",76,"take"
30,"IS","JOL B","Both","Ounce","U",77,87,"Both - ?",77,"same"
30,"IS","JOL B","Temperature","Morning","U",78,92,"Temperature - ?",78,"hot"
30,"IS","JOL B","Mirror","Children","U",79,95,"Mirror - ?",79,"children"
30,"IS","JOL B","Main","Scar","U",80,90,"Main - ?",80,"argument"
34,"RL","JOL B","Extension","Long","F",1,70,"Extension - ?",1,"LONG"
34,"RL","JOL B","Clue","Game","F",2,60,"Clue - ?",2,"GAME"
34,"RL","JOL B","Cactus","Plant","F",3,80,"Cactus - ?",3,"PLANT"
34,"RL","JOL B","Shoelace","Tie","F",4,30,"Shoelace - ?",4,"TIE"
34,"RL","JOL B","Detective","Mystery","F",5,100,"Detective - ?",5,"MYSTERY"
34,"RL","JOL B","Adjourn","End","F",6,20,"Adjourn - ?",6,"END"
34,"RL","JOL B","Furry","Dog","F",7,90,"Furry - ?",7,"DOG"
34,"RL","JOL B","Litter","Trash","F",8,100,"Litter - ?",8,"TRASH"
34,"RL","JOL B","Cherry","Red","F",9,50,"Cherry - ?",9,"RED"
34,"RL","JOL B","Scalp","Head","F",10,25,"Scalp - ?",10,"HEAD"
34,"RL","JOL B","Driver","Car","F",11,90,"Driver - ?",11,"CAR"
34,"RL","JOL B","Chop","Cut","F",12,100,"Chop - ?",12,"CUT"
34,"RL","JOL B","Mule","Donkey","F",13,60,"Mule - ?",13,"DONKEY"
34,"RL","JOL B","Document","Paper","F",14,80,"Document - ?",14,"PAPER"
34,"RL","JOL B","Incense","Smell","F",15,20,"Incense - ?",15,"SMELL"
34,"RL","JOL B","Dine","Eat","F",16,60,"Dine - ?",16,"EAT"
34,"RL","JOL B","Shears","Scissors","F",17,70,"Shears - ?",17,"SCISSORS"
34,"RL","JOL B","Feud","Fight","F",18,60,"Feud - ?",18,"FIGHT"
34,"RL","JOL B","Chill","Cold","F",19,70,"Chill - ?",19,"COLD"
34,"RL","JOL B","Affection","Love","F",20,30,"Affection - ?",20,"LOVE"
34,"RL","JOL B","Turn","Flip","B",21,60,"Turn - ?",21,"FLIP"
34,"RL","JOL B","Car","Windshield","B",22,70,"Car - ?",22,"WINDSHIELD"
34,"RL","JOL B","Bad","Villain","B",23,30,"Bad - ?",23,"VILLIAN"
34,"RL","JOL B","Bird","Penguin","B",24,100,"Bird - ?",24,"PENGUIN"
34,"RL","JOL B","Star","Actress","B",25,30,"Star - ?",25,"ACTRESS"
34,"RL","JOL B","Thread","Thimble","B",26,10,"Thread - ?",26,"THRINE"
34,"RL","JOL B","Even","Revenge","B",27,40,"Even - ?",27,"RIGHT"
34,"RL","JOL B","Pop","Balloon","B",28,50,"Pop - ?",28,"BALLOON"
34,"RL","JOL B","Fruit","Strawberry","B",29,90,"Fruit - ?",29,"STRAWBERRY"
34,"RL","JOL B","Best","Favorite","B",30,40,"Best - ?",30,"FAVORITE"
34,"RL","JOL B","Cat","Panther","B",31,70,"Cat - ?",31,"PANTHER"
34,"RL","JOL B","Glass","Breakable","B",32,50,"Glass - ?",32,"BREAKABLE"
34,"RL","JOL B","Dead","Coffin","B",33,100,"Dead - ?",33,"COFFIN"
34,"RL","JOL B","Plane","Aircraft","B",34,40,"Plane - ?",34,"ARTIFACT"
34,"RL","JOL B","Fish","Sardine","B",35,80,"Fish - ?",35,"SHRIMP"
34,"RL","JOL B","Baseball","League","B",36,40,"Baseball - ?",36,"CATCHER"
34,"RL","JOL B","Money","Banker","B",37,90,"Money - ?",37,"BANK"
34,"RL","JOL B","Honest","Truthful","B",38,70,"Honest - ?",38,"TRUTHFUL"
34,"RL","JOL B","Sleep","Nap","B",39,60,"Sleep - ?",39,"NAP"
34,"RL","JOL B","Fight","Brawl","B",40,80,"Fight - ?",40,"BRAWL"
34,"RL","JOL B","Razor","Shave","S",41,100,"Razor - ?",41,"CUT"
34,"RL","JOL B","Rights","Equal","S",42,25,"Rights - ?",42,"EQUAL"
34,"RL","JOL B","Mason","Jar","S",43,70,"Mason - ?",43,"JAR"
