Sub.ID,Encoding,Group,Direction,JOL,Scored,Experiment
20,IS,JOL D,F,100,0,2
20,IS,JOL D,F,40,1,2
20,IS,JOL D,F,30,0,2
20,IS,JOL D,F,100,1,2
20,IS,JOL D,F,100,0,2
20,IS,JOL D,F,0,1,2
20,IS,JOL D,F,100,1,2
20,IS,JOL D,F,50,1,2
20,IS,JOL D,F,100,1,2
20,IS,JOL D,F,0,0,2
20,IS,JOL D,F,50,1,2
20,IS,JOL D,F,30,1,2
20,IS,JOL D,F,40,1,2
20,IS,JOL D,F,50,1,2
20,IS,JOL D,F,100,1,2
20,IS,JOL D,F,50,1,2
20,IS,JOL D,F,100,1,2
20,IS,JOL D,F,50,0,2
20,IS,JOL D,F,100,1,2
20,IS,JOL D,F,40,1,2
20,IS,JOL D,S,100,1,2
20,IS,JOL D,S,100,0,2
20,IS,JOL D,S,100,1,2
20,IS,JOL D,S,100,0,2
20,IS,JOL D,S,100,1,2
20,IS,JOL D,S,50,1,2
20,IS,JOL D,S,100,1,2
20,IS,JOL D,S,100,1,2
20,IS,JOL D,S,10,0,2
20,IS,JOL D,S,100,1,2
20,IS,JOL D,S,100,1,2
20,IS,JOL D,S,40,0,2
20,IS,JOL D,S,100,0,2
20,IS,JOL D,S,100,1,2
20,IS,JOL D,S,100,1,2
20,IS,JOL D,S,100,1,2
20,IS,JOL D,S,100,1,2
20,IS,JOL D,S,100,0,2
20,IS,JOL D,S,100,0,2
20,IS,JOL D,S,100,1,2
20,IS,JOL D,U,30,1,2
20,IS,JOL D,U,10,0,2
20,IS,JOL D,U,2,0,2
20,IS,JOL D,U,40,0,2
20,IS,JOL D,U,20,0,2
20,IS,JOL D,U,50,1,2
20,IS,JOL D,U,40,0,2
20,IS,JOL D,U,10,0,2
20,IS,JOL D,U,20,0,2
20,IS,JOL D,U,20,0,2
20,IS,JOL D,U,30,0,2
20,IS,JOL D,U,20,0,2
20,IS,JOL D,U,20,0,2
20,IS,JOL D,U,10,0,2
20,IS,JOL D,U,10,0,2
20,IS,JOL D,U,0,0,2
20,IS,JOL D,U,10,0,2
20,IS,JOL D,U,50,1,2
20,IS,JOL D,U,0,0,2
20,IS,JOL D,U,20,0,2
21,RL,JOL A,F,90,1,2
21,RL,JOL A,F,98,1,2
21,RL,JOL A,F,90,1,2
21,RL,JOL A,F,100,1,2
21,RL,JOL A,F,100,1,2
21,RL,JOL A,F,100,1,2
21,RL,JOL A,F,80,1,2
21,RL,JOL A,F,70,1,2
21,RL,JOL A,F,67,1,2
21,RL,JOL A,F,98,1,2
21,RL,JOL A,F,60,1,2
21,RL,JOL A,F,100,0,2
21,RL,JOL A,F,100,1,2
21,RL,JOL A,F,78,1,2
21,RL,JOL A,F,99,1,2
21,RL,JOL A,F,90,1,2
21,RL,JOL A,F,90,1,2
21,RL,JOL A,F,87,1,2
21,RL,JOL A,F,98,1,2
21,RL,JOL A,F,78,1,2
21,RL,JOL A,B,98,1,2
21,RL,JOL A,B,78,1,2
21,RL,JOL A,B,100,1,2
21,RL,JOL A,B,90,0,2
21,RL,JOL A,B,79,1,2
21,RL,JOL A,B,10,1,2
21,RL,JOL A,B,78,1,2
21,RL,JOL A,B,100,1,2
21,RL,JOL A,B,80,1,2
21,RL,JOL A,B,100,1,2
21,RL,JOL A,B,70,1,2
21,RL,JOL A,B,100,0,2
21,RL,JOL A,B,98,0,2
21,RL,JOL A,B,78,0,2
21,RL,JOL A,B,100,1,2
21,RL,JOL A,B,100,1,2
21,RL,JOL A,B,98,1,2
21,RL,JOL A,B,98,0,2
21,RL,JOL A,B,95,1,2
21,RL,JOL A,B,67,1,2
21,RL,JOL A,S,100,1,2
21,RL,JOL A,S,90,1,2
21,RL,JOL A,S,80,1,2
21,RL,JOL A,S,89,1,2
21,RL,JOL A,S,90,1,2
21,RL,JOL A,S,89,1,2
21,RL,JOL A,S,78,1,2
21,RL,JOL A,S,79,1,2
21,RL,JOL A,S,100,1,2
21,RL,JOL A,S,89,1,2
21,RL,JOL A,S,100,1,2
21,RL,JOL A,S,89,1,2
21,RL,JOL A,S,100,1,2
21,RL,JOL A,S,100,1,2
21,RL,JOL A,S,100,1,2
21,RL,JOL A,S,100,1,2
21,RL,JOL A,S,100,1,2
21,RL,JOL A,S,100,1,2
21,RL,JOL A,S,100,1,2
21,RL,JOL A,S,100,1,2
21,RL,JOL A,U,60,1,2
21,RL,JOL A,U,90,1,2
21,RL,JOL A,U,65,1,2
21,RL,JOL A,U,43,1,2
21,RL,JOL A,U,12,1,2
21,RL,JOL A,U,45,1,2
21,RL,JOL A,U,55,1,2
21,RL,JOL A,U,50,1,2
21,RL,JOL A,U,3,1,2
21,RL,JOL A,U,98,1,2
21,RL,JOL A,U,89,1,2
21,RL,JOL A,U,30,1,2
21,RL,JOL A,U,7,1,2
21,RL,JOL A,U,60,1,2
21,RL,JOL A,U,50,1,2
21,RL,JOL A,U,0,1,2
21,RL,JOL A,U,45,1,2
21,RL,JOL A,U,90,1,2
21,RL,JOL A,U,78,1,2
21,RL,JOL A,U,30,1,2
22,RL,JOL B,F,60,1,2
22,RL,JOL B,F,40,1,2
22,RL,JOL B,F,100,1,2
22,RL,JOL B,F,50,1,2
22,RL,JOL B,F,50,0,2
22,RL,JOL B,F,10,1,2
22,RL,JOL B,F,1,0,2
22,RL,JOL B,F,100,1,2
22,RL,JOL B,F,50,1,2
22,RL,JOL B,F,100,1,2
22,RL,JOL B,F,50,1,2
22,RL,JOL B,F,50,1,2
22,RL,JOL B,F,30,1,2
22,RL,JOL B,F,50,1,2
22,RL,JOL B,F,70,1,2
22,RL,JOL B,F,60,1,2
22,RL,JOL B,F,100,1,2
22,RL,JOL B,F,30,1,2
22,RL,JOL B,F,100,1,2
22,RL,JOL B,F,100,1,2
22,RL,JOL B,B,50,0,2
22,RL,JOL B,B,50,1,2
22,RL,JOL B,B,40,0,2
22,RL,JOL B,B,70,0,2
22,RL,JOL B,B,50,0,2
22,RL,JOL B,B,10,0,2
22,RL,JOL B,B,40,0,2
22,RL,JOL B,B,50,0,2
22,RL,JOL B,B,100,1,2
22,RL,JOL B,B,40,1,2
22,RL,JOL B,B,40,0,2
22,RL,JOL B,B,100,1,2
22,RL,JOL B,B,100,0,2
22,RL,JOL B,B,50,1,2
22,RL,JOL B,B,100,0,2
22,RL,JOL B,B,30,0,2
22,RL,JOL B,B,60,0,2
22,RL,JOL B,B,50,0,2
22,RL,JOL B,B,100,0,2
22,RL,JOL B,B,100,0,2
22,RL,JOL B,S,50,0,2
22,RL,JOL B,S,100,1,2
22,RL,JOL B,S,70,1,2
22,RL,JOL B,S,50,1,2
22,RL,JOL B,S,50,0,2
22,RL,JOL B,S,60,1,2
22,RL,JOL B,S,50,1,2
22,RL,JOL B,S,50,0,2
22,RL,JOL B,S,100,1,2
22,RL,JOL B,S,40,1,2
22,RL,JOL B,S,50,1,2
22,RL,JOL B,S,100,0,2
22,RL,JOL B,S,100,1,2
22,RL,JOL B,S,50,1,2
22,RL,JOL B,S,100,1,2
22,RL,JOL B,S,50,1,2
22,RL,JOL B,S,55,1,2
22,RL,JOL B,S,40,1,2
22,RL,JOL B,S,100,1,2
22,RL,JOL B,S,50,1,2
22,RL,JOL B,U,20,1,2
22,RL,JOL B,U,56,0,2
22,RL,JOL B,U,100,0,2
22,RL,JOL B,U,50,1,2
22,RL,JOL B,U,30,0,2
22,RL,JOL B,U,50,0,2
22,RL,JOL B,U,1,0,2
22,RL,JOL B,U,1,0,2
22,RL,JOL B,U,1,0,2
22,RL,JOL B,U,65,1,2
22,RL,JOL B,U,50,1,2
22,RL,JOL B,U,50,0,2
22,RL,JOL B,U,1,0,2
22,RL,JOL B,U,70,1,2
22,RL,JOL B,U,30,0,2
22,RL,JOL B,U,60,0,2
22,RL,JOL B,U,1,0,2
22,RL,JOL B,U,40,0,2
22,RL,JOL B,U,50,1,2
22,RL,JOL B,U,1,1,2
23,RL,JOL C,F,85,1,2
23,RL,JOL C,F,95,1,2
23,RL,JOL C,F,100,0,2
23,RL,JOL C,F,85,1,2
23,RL,JOL C,F,95,1,2
23,RL,JOL C,F,100,1,2
23,RL,JOL C,F,95,1,2
23,RL,JOL C,F,95,1,2
23,RL,JOL C,F,0,0,2
23,RL,JOL C,F,100,1,2
23,RL,JOL C,F,55,1,2
23,RL,JOL C,F,100,0,2
23,RL,JOL C,F,95,0,2
23,RL,JOL C,F,10,0,2
23,RL,JOL C,F,90,1,2
23,RL,JOL C,F,100,1,2
23,RL,JOL C,F,90,1,2
23,RL,JOL C,F,100,0,2
23,RL,JOL C,F,100,1,2
23,RL,JOL C,F,96,1,2
23,RL,JOL C,B,90,1,2
23,RL,JOL C,B,100,1,2
23,RL,JOL C,B,90,1,2
23,RL,JOL C,B,100,1,2
23,RL,JOL C,B,90,1,2
23,RL,JOL C,B,100,1,2
23,RL,JOL C,B,100,0,2
23,RL,JOL C,B,100,1,2
23,RL,JOL C,B,99,1,2
23,RL,JOL C,B,100,1,2
23,RL,JOL C,B,NA,0,2
23,RL,JOL C,B,90,1,2
23,RL,JOL C,B,90,0,2
23,RL,JOL C,B,95,1,2
23,RL,JOL C,B,100,1,2
23,RL,JOL C,B,100,1,2
23,RL,JOL C,B,100,1,2
23,RL,JOL C,B,100,1,2
23,RL,JOL C,B,100,1,2
23,RL,JOL C,B,100,1,2
23,RL,JOL C,S,95,1,2
23,RL,JOL C,S,90,0,2
23,RL,JOL C,S,65,0,2
23,RL,JOL C,S,45,1,2
23,RL,JOL C,S,80,0,2
23,RL,JOL C,S,35,1,2
23,RL,JOL C,S,75,1,2
23,RL,JOL C,S,80,1,2
23,RL,JOL C,S,95,1,2
23,RL,JOL C,S,75,1,2
23,RL,JOL C,S,85,1,2
23,RL,JOL C,S,95,1,2
23,RL,JOL C,S,95,1,2
23,RL,JOL C,S,95,1,2
23,RL,JOL C,S,100,1,2
23,RL,JOL C,S,80,1,2
23,RL,JOL C,S,80,1,2
23,RL,JOL C,S,100,1,2
23,RL,JOL C,S,95,1,2
23,RL,JOL C,S,95,1,2
23,RL,JOL C,U,15,1,2
23,RL,JOL C,U,20,0,2
23,RL,JOL C,U,75,0,2
23,RL,JOL C,U,45,1,2
23,RL,JOL C,U,30,1,2
23,RL,JOL C,U,35,0,2
23,RL,JOL C,U,20,1,2
23,RL,JOL C,U,25,1,2
23,RL,JOL C,U,5,1,2
23,RL,JOL C,U,40,0,2
23,RL,JOL C,U,30,1,2
23,RL,JOL C,U,75,0,2
23,RL,JOL C,U,30,0,2
23,RL,JOL C,U,35,0,2
23,RL,JOL C,U,40,1,2
23,RL,JOL C,U,5,0,2
23,RL,JOL C,U,10,1,2
23,RL,JOL C,U,10,0,2
23,RL,JOL C,U,75,0,2
23,RL,JOL C,U,20,1,2
24,RL,JOL D,B,75,0,2
24,RL,JOL D,B,50,0,2
24,RL,JOL D,B,75,1,2
24,RL,JOL D,B,80,1,2
24,RL,JOL D,B,98,0,2
24,RL,JOL D,B,10,0,2
24,RL,JOL D,B,90,1,2
24,RL,JOL D,B,90,1,2
24,RL,JOL D,B,92,1,2
24,RL,JOL D,B,90,1,2
24,RL,JOL D,B,90,1,2
24,RL,JOL D,B,85,0,2
24,RL,JOL D,B,90,1,2
24,RL,JOL D,B,80,0,2
24,RL,JOL D,B,90,0,2
24,RL,JOL D,B,70,0,2
24,RL,JOL D,B,100,1,2
24,RL,JOL D,B,40,0,2
24,RL,JOL D,B,100,1,2
24,RL,JOL D,B,95,1,2
24,RL,JOL D,F,90,1,2
24,RL,JOL D,F,95,1,2
24,RL,JOL D,F,100,1,2
24,RL,JOL D,F,50,1,2
24,RL,JOL D,F,70,1,2
24,RL,JOL D,F,80,1,2
24,RL,JOL D,F,100,1,2
24,RL,JOL D,F,70,1,2
24,RL,JOL D,F,100,0,2
24,RL,JOL D,F,70,1,2
24,RL,JOL D,F,80,1,2
24,RL,JOL D,F,100,1,2
24,RL,JOL D,F,100,1,2
24,RL,JOL D,F,100,0,2
24,RL,JOL D,F,100,1,2
24,RL,JOL D,F,NA,1,2
24,RL,JOL D,F,100,1,2
24,RL,JOL D,F,85,1,2
24,RL,JOL D,F,90,1,2
24,RL,JOL D,F,40,0,2
24,RL,JOL D,S,100,1,2
24,RL,JOL D,S,50,0,2
24,RL,JOL D,S,30,1,2
24,RL,JOL D,S,100,1,2
24,RL,JOL D,S,100,1,2
24,RL,JOL D,S,65,1,2
24,RL,JOL D,S,75,1,2
24,RL,JOL D,S,100,1,2
24,RL,JOL D,S,99,1,2
24,RL,JOL D,S,100,1,2
24,RL,JOL D,S,75,1,2
24,RL,JOL D,S,100,1,2
24,RL,JOL D,S,80,1,2
24,RL,JOL D,S,90,1,2
24,RL,JOL D,S,45,1,2
24,RL,JOL D,S,45,1,2
24,RL,JOL D,S,100,1,2
24,RL,JOL D,S,30,1,2
24,RL,JOL D,S,90,1,2
24,RL,JOL D,S,100,0,2
24,RL,JOL D,U,40,1,2
24,RL,JOL D,U,10,0,2
24,RL,JOL D,U,20,1,2
24,RL,JOL D,U,50,1,2
24,RL,JOL D,U,25,0,2
24,RL,JOL D,U,55,0,2
24,RL,JOL D,U,5,0,2
24,RL,JOL D,U,45,1,2
24,RL,JOL D,U,30,1,2
24,RL,JOL D,U,30,1,2
24,RL,JOL D,U,60,1,2
24,RL,JOL D,U,10,1,2
24,RL,JOL D,U,40,1,2
24,RL,JOL D,U,20,0,2
24,RL,JOL D,U,5,0,2
24,RL,JOL D,U,0,0,2
24,RL,JOL D,U,30,1,2
24,RL,JOL D,U,65,1,2
24,RL,JOL D,U,35,1,2
24,RL,JOL D,U,30,1,2
25,READ,JOL A,F,85,0,2
25,READ,JOL A,F,75,1,2
25,READ,JOL A,F,75,1,2
25,READ,JOL A,F,85,1,2
25,READ,JOL A,F,25,0,2
25,READ,JOL A,F,85,1,2
25,READ,JOL A,F,95,1,2
25,READ,JOL A,F,90,1,2
25,READ,JOL A,F,75,1,2
25,READ,JOL A,F,65,0,2
25,READ,JOL A,F,95,0,2
25,READ,JOL A,F,100,1,2
25,READ,JOL A,F,95,1,2
25,READ,JOL A,F,95,1,2
25,READ,JOL A,F,85,1,2
25,READ,JOL A,F,75,0,2
25,READ,JOL A,F,65,1,2
25,READ,JOL A,F,95,0,2
25,READ,JOL A,F,55,1,2
25,READ,JOL A,F,100,1,2
25,READ,JOL A,B,95,0,2
25,READ,JOL A,B,65,0,2
25,READ,JOL A,B,75,1,2
25,READ,JOL A,B,85,0,2
25,READ,JOL A,B,95,0,2
25,READ,JOL A,B,75,1,2
25,READ,JOL A,B,95,1,2
25,READ,JOL A,B,85,0,2
25,READ,JOL A,B,100,0,2
25,READ,JOL A,B,85,1,2
25,READ,JOL A,B,35,0,2
25,READ,JOL A,B,65,1,2
25,READ,JOL A,B,85,0,2
25,READ,JOL A,B,45,0,2
25,READ,JOL A,B,75,0,2
25,READ,JOL A,B,100,1,2
25,READ,JOL A,B,75,0,2
25,READ,JOL A,B,95,0,2
25,READ,JOL A,B,85,1,2
25,READ,JOL A,B,85,1,2
25,READ,JOL A,S,25,0,2
25,READ,JOL A,S,100,0,2
25,READ,JOL A,S,75,0,2
25,READ,JOL A,S,100,0,2
25,READ,JOL A,S,100,0,2
25,READ,JOL A,S,95,0,2
25,READ,JOL A,S,75,0,2
25,READ,JOL A,S,90,1,2
25,READ,JOL A,S,100,0,2
25,READ,JOL A,S,100,0,2
25,READ,JOL A,S,45,0,2
25,READ,JOL A,S,85,1,2
25,READ,JOL A,S,35,0,2
25,READ,JOL A,S,95,1,2
25,READ,JOL A,S,65,0,2
25,READ,JOL A,S,100,1,2
25,READ,JOL A,S,95,0,2
25,READ,JOL A,S,100,0,2
25,READ,JOL A,S,95,0,2
25,READ,JOL A,S,100,1,2
25,READ,JOL A,U,15,0,2
25,READ,JOL A,U,20,0,2
25,READ,JOL A,U,15,0,2
25,READ,JOL A,U,15,0,2
25,READ,JOL A,U,5,0,2
25,READ,JOL A,U,10,0,2
25,READ,JOL A,U,5,0,2
25,READ,JOL A,U,1,0,2
25,READ,JOL A,U,10,1,2
25,READ,JOL A,U,55,0,2
25,READ,JOL A,U,85,0,2
25,READ,JOL A,U,45,0,2
25,READ,JOL A,U,10,0,2
25,READ,JOL A,U,10,0,2
25,READ,JOL A,U,15,0,2
25,READ,JOL A,U,25,0,2
25,READ,JOL A,U,5,0,2
25,READ,JOL A,U,10,0,2
25,READ,JOL A,U,65,0,2
25,READ,JOL A,U,25,0,2
26,READ,JOL B,F,60,0,2
26,READ,JOL B,F,52,0,2
26,READ,JOL B,F,0,0,2
26,READ,JOL B,F,0,0,2
26,READ,JOL B,F,14,0,2
26,READ,JOL B,F,0,0,2
26,READ,JOL B,F,80,1,2
26,READ,JOL B,F,60,0,2
26,READ,JOL B,F,100,1,2
26,READ,JOL B,F,100,0,2
26,READ,JOL B,F,100,0,2
26,READ,JOL B,F,100,1,2
26,READ,JOL B,F,20,1,2
26,READ,JOL B,F,100,1,2
26,READ,JOL B,F,60,1,2
26,READ,JOL B,F,80,0,2
26,READ,JOL B,F,0,0,2
26,READ,JOL B,F,70,1,2
26,READ,JOL B,F,100,0,2
26,READ,JOL B,F,100,1,2
26,READ,JOL B,B,40,0,2
26,READ,JOL B,B,100,0,2
26,READ,JOL B,B,100,0,2
26,READ,JOL B,B,100,0,2
26,READ,JOL B,B,50,0,2
26,READ,JOL B,B,0,0,2
26,READ,JOL B,B,16,0,2
26,READ,JOL B,B,100,0,2
26,READ,JOL B,B,100,1,2
26,READ,JOL B,B,100,0,2
26,READ,JOL B,B,90,0,2
26,READ,JOL B,B,100,0,2
26,READ,JOL B,B,0,0,2
26,READ,JOL B,B,100,1,2
26,READ,JOL B,B,82,0,2
26,READ,JOL B,B,100,1,2
26,READ,JOL B,B,50,0,2
26,READ,JOL B,B,100,0,2
26,READ,JOL B,B,90,1,2
26,READ,JOL B,B,30,0,2
26,READ,JOL B,S,55,0,2
26,READ,JOL B,S,100,0,2
26,READ,JOL B,S,62,0,2
26,READ,JOL B,S,100,0,2
26,READ,JOL B,S,30,0,2
26,READ,JOL B,S,90,0,2
26,READ,JOL B,S,100,1,2
26,READ,JOL B,S,100,0,2
26,READ,JOL B,S,100,0,2
26,READ,JOL B,S,100,1,2
26,READ,JOL B,S,100,1,2
26,READ,JOL B,S,100,0,2
26,READ,JOL B,S,100,1,2
26,READ,JOL B,S,100,0,2
26,READ,JOL B,S,60,0,2
26,READ,JOL B,S,62,0,2
26,READ,JOL B,S,100,0,2
26,READ,JOL B,S,100,0,2
26,READ,JOL B,S,15,0,2
26,READ,JOL B,S,100,0,2
26,READ,JOL B,U,29,0,2
26,READ,JOL B,U,50,0,2
26,READ,JOL B,U,0,0,2
26,READ,JOL B,U,0,0,2
26,READ,JOL B,U,40,0,2
26,READ,JOL B,U,35,0,2
26,READ,JOL B,U,100,0,2
26,READ,JOL B,U,62,0,2
26,READ,JOL B,U,50,0,2
26,READ,JOL B,U,0,0,2
26,READ,JOL B,U,100,0,2
26,READ,JOL B,U,75,0,2
26,READ,JOL B,U,50,0,2
26,READ,JOL B,U,100,0,2
26,READ,JOL B,U,20,0,2
26,READ,JOL B,U,70,0,2
26,READ,JOL B,U,45,0,2
26,READ,JOL B,U,100,1,2
26,READ,JOL B,U,50,0,2
26,READ,JOL B,U,0,0,2
27,READ,JOL C,F,90,0,2
27,READ,JOL C,F,70,0,2
27,READ,JOL C,F,70,0,2
27,READ,JOL C,F,80,0,2
27,READ,JOL C,F,60,0,2
27,READ,JOL C,F,50,0,2
27,READ,JOL C,F,70,1,2
27,READ,JOL C,F,50,1,2
27,READ,JOL C,F,30,0,2
27,READ,JOL C,F,80,1,2
27,READ,JOL C,F,20,0,2
27,READ,JOL C,F,70,0,2
27,READ,JOL C,F,90,0,2
27,READ,JOL C,F,70,1,2
27,READ,JOL C,F,70,0,2
27,READ,JOL C,F,70,0,2
27,READ,JOL C,F,90,0,2
27,READ,JOL C,F,90,0,2
27,READ,JOL C,F,60,1,2
27,READ,JOL C,F,80,0,2
27,READ,JOL C,B,50,1,2
27,READ,JOL C,B,70,1,2
27,READ,JOL C,B,90,1,2
27,READ,JOL C,B,50,1,2
27,READ,JOL C,B,80,1,2
27,READ,JOL C,B,80,0,2
27,READ,JOL C,B,100,0,2
27,READ,JOL C,B,80,1,2
27,READ,JOL C,B,90,1,2
27,READ,JOL C,B,70,1,2
27,READ,JOL C,B,50,1,2
27,READ,JOL C,B,80,1,2
27,READ,JOL C,B,80,1,2
27,READ,JOL C,B,80,1,2
27,READ,JOL C,B,50,0,2
27,READ,JOL C,B,90,1,2
27,READ,JOL C,B,80,1,2
27,READ,JOL C,B,80,1,2
27,READ,JOL C,B,80,1,2
27,READ,JOL C,B,80,1,2
27,READ,JOL C,S,90,1,2
27,READ,JOL C,S,40,0,2
27,READ,JOL C,S,50,0,2
27,READ,JOL C,S,50,0,2
27,READ,JOL C,S,70,0,2
27,READ,JOL C,S,90,1,2
27,READ,JOL C,S,60,0,2
27,READ,JOL C,S,80,0,2
27,READ,JOL C,S,90,1,2
27,READ,JOL C,S,70,1,2
27,READ,JOL C,S,90,1,2
27,READ,JOL C,S,80,0,2
27,READ,JOL C,S,100,0,2
27,READ,JOL C,S,80,0,2
27,READ,JOL C,S,90,1,2
27,READ,JOL C,S,70,1,2
27,READ,JOL C,S,80,1,2
27,READ,JOL C,S,100,1,2
27,READ,JOL C,S,70,1,2
27,READ,JOL C,S,100,1,2
27,READ,JOL C,U,30,0,2
27,READ,JOL C,U,20,0,2
27,READ,JOL C,U,40,0,2
27,READ,JOL C,U,40,0,2
27,READ,JOL C,U,20,0,2
27,READ,JOL C,U,40,0,2
27,READ,JOL C,U,20,0,2
27,READ,JOL C,U,10,0,2
27,READ,JOL C,U,20,0,2
27,READ,JOL C,U,30,1,2
27,READ,JOL C,U,40,0,2
27,READ,JOL C,U,40,0,2
27,READ,JOL C,U,20,0,2
27,READ,JOL C,U,30,0,2
27,READ,JOL C,U,20,0,2
27,READ,JOL C,U,50,0,2
27,READ,JOL C,U,40,0,2
27,READ,JOL C,U,20,0,2
27,READ,JOL C,U,20,0,2
27,READ,JOL C,U,30,0,2
28,READ,JOL D,B,34,0,2
28,READ,JOL D,B,10,0,2
28,READ,JOL D,B,44,0,2
28,READ,JOL D,B,22,0,2
28,READ,JOL D,B,12,1,2
28,READ,JOL D,B,56,1,2
28,READ,JOL D,B,32,1,2
28,READ,JOL D,B,98,0,2
28,READ,JOL D,B,99,0,2
28,READ,JOL D,B,34,0,2
28,READ,JOL D,B,99,1,2
28,READ,JOL D,B,43,0,2
28,READ,JOL D,B,56,1,2
28,READ,JOL D,B,12,0,2
28,READ,JOL D,B,95,0,2
28,READ,JOL D,B,98,0,2
28,READ,JOL D,B,90,1,2
28,READ,JOL D,B,45,0,2
28,READ,JOL D,B,89,0,2
28,READ,JOL D,B,92,0,2
28,READ,JOL D,F,10,1,2
28,READ,JOL D,F,93,0,2
28,READ,JOL D,F,96,0,2
28,READ,JOL D,F,45,1,2
28,READ,JOL D,F,23,0,2
28,READ,JOL D,F,2,1,2
28,READ,JOL D,F,96,0,2
28,READ,JOL D,F,99,0,2
28,READ,JOL D,F,99,1,2
28,READ,JOL D,F,88,0,2
28,READ,JOL D,F,98,1,2
28,READ,JOL D,F,56,0,2
28,READ,JOL D,F,98,1,2
28,READ,JOL D,F,23,1,2
28,READ,JOL D,F,98,1,2
28,READ,JOL D,F,96,1,2
28,READ,JOL D,F,75,0,2
28,READ,JOL D,F,94,0,2
28,READ,JOL D,F,99,1,2
28,READ,JOL D,F,6,1,2
28,READ,JOL D,S,98,1,2
28,READ,JOL D,S,99,0,2
28,READ,JOL D,S,98,1,2
28,READ,JOL D,S,98,0,2
28,READ,JOL D,S,99,1,2
28,READ,JOL D,S,97,1,2
28,READ,JOL D,S,98,1,2
28,READ,JOL D,S,98,1,2
28,READ,JOL D,S,98,1,2
28,READ,JOL D,S,98,1,2
28,READ,JOL D,S,98,1,2
28,READ,JOL D,S,98,0,2
28,READ,JOL D,S,99,1,2
28,READ,JOL D,S,98,0,2
28,READ,JOL D,S,88,1,2
28,READ,JOL D,S,97,1,2
28,READ,JOL D,S,97,1,2
28,READ,JOL D,S,80,0,2
28,READ,JOL D,S,98,0,2
28,READ,JOL D,S,98,1,2
28,READ,JOL D,U,5,0,2
28,READ,JOL D,U,78,1,2
28,READ,JOL D,U,1,0,2
28,READ,JOL D,U,5,0,2
28,READ,JOL D,U,4,0,2
28,READ,JOL D,U,1,0,2
28,READ,JOL D,U,1,0,2
28,READ,JOL D,U,12,0,2
28,READ,JOL D,U,1,0,2
28,READ,JOL D,U,6,0,2
28,READ,JOL D,U,4,0,2
28,READ,JOL D,U,1,0,2
28,READ,JOL D,U,5,0,2
28,READ,JOL D,U,20,0,2
28,READ,JOL D,U,5,0,2
28,READ,JOL D,U,98,0,2
28,READ,JOL D,U,10,0,2
28,READ,JOL D,U,50,1,2
28,READ,JOL D,U,25,0,2
28,READ,JOL D,U,25,0,2
29,IS,JOL A,F,90,1,2
29,IS,JOL A,F,85,1,2
29,IS,JOL A,F,85,1,2
29,IS,JOL A,F,95,1,2
29,IS,JOL A,F,80,1,2
29,IS,JOL A,F,80,1,2
29,IS,JOL A,F,95,1,2
29,IS,JOL A,F,75,1,2
29,IS,JOL A,F,85,1,2
29,IS,JOL A,F,85,1,2
29,IS,JOL A,F,80,1,2
29,IS,JOL A,F,85,1,2
29,IS,JOL A,F,95,1,2
29,IS,JOL A,F,95,1,2
29,IS,JOL A,F,95,1,2
29,IS,JOL A,F,100,1,2
29,IS,JOL A,F,85,1,2
29,IS,JOL A,F,90,1,2
29,IS,JOL A,F,100,1,2
29,IS,JOL A,F,100,1,2
29,IS,JOL A,B,95,1,2
29,IS,JOL A,B,85,1,2
29,IS,JOL A,B,75,1,2
29,IS,JOL A,B,90,1,2
29,IS,JOL A,B,80,1,2
29,IS,JOL A,B,95,1,2
29,IS,JOL A,B,95,1,2
29,IS,JOL A,B,95,1,2
29,IS,JOL A,B,85,1,2
29,IS,JOL A,B,95,1,2
29,IS,JOL A,B,85,1,2
29,IS,JOL A,B,75,1,2
29,IS,JOL A,B,65,1,2
29,IS,JOL A,B,85,0,2
29,IS,JOL A,B,95,0,2
29,IS,JOL A,B,85,1,2
29,IS,JOL A,B,85,1,2
29,IS,JOL A,B,85,1,2
29,IS,JOL A,B,85,1,2
29,IS,JOL A,B,95,0,2
29,IS,JOL A,S,95,1,2
29,IS,JOL A,S,100,1,2
29,IS,JOL A,S,95,1,2
29,IS,JOL A,S,90,1,2
29,IS,JOL A,S,80,1,2
29,IS,JOL A,S,90,1,2
29,IS,JOL A,S,95,1,2
29,IS,JOL A,S,85,1,2
29,IS,JOL A,S,95,1,2
29,IS,JOL A,S,95,1,2
29,IS,JOL A,S,100,1,2
29,IS,JOL A,S,85,1,2
29,IS,JOL A,S,85,1,2
29,IS,JOL A,S,95,1,2
29,IS,JOL A,S,85,0,2
29,IS,JOL A,S,95,1,2
29,IS,JOL A,S,100,1,2
29,IS,JOL A,S,75,1,2
29,IS,JOL A,S,90,1,2
29,IS,JOL A,S,100,1,2
29,IS,JOL A,U,40,0,2
29,IS,JOL A,U,30,1,2
29,IS,JOL A,U,50,1,2
29,IS,JOL A,U,45,1,2
29,IS,JOL A,U,50,0,2
29,IS,JOL A,U,60,1,2
29,IS,JOL A,U,60,0,2
29,IS,JOL A,U,75,0,2
29,IS,JOL A,U,60,1,2
29,IS,JOL A,U,75,1,2
29,IS,JOL A,U,65,0,2
29,IS,JOL A,U,75,1,2
29,IS,JOL A,U,45,1,2
29,IS,JOL A,U,65,1,2
29,IS,JOL A,U,65,1,2
