"ExperimentName","Subject","Block","Direction","JOL","RT","Recall","type"
"RL_JOL D",91,1,"F",100,3833,100,"RL"
"RL_JOL D",91,1,"F",100,3271,100,"RL"
"RL_JOL D",91,1,"F",80,14965,100,"RL"
"RL_JOL D",91,1,"F",100,2896,100,"RL"
"RL_JOL D",91,1,"F",99,3766,100,"RL"
"RL_JOL D",91,1,"F",100,4399,100,"RL"
"RL_JOL D",91,1,"F",98,6043,100,"RL"
"RL_JOL D",91,1,"F",96,5162,100,"RL"
"RL_JOL D",91,1,"F",96,18616,100,"RL"
"RL_JOL D",91,1,"F",78,8745,100,"RL"
"RL_JOL D",91,1,"F",98,8039,100,"RL"
"RL_JOL D",91,1,"F",99,9283,100,"RL"
"RL_JOL D",91,1,"F",95,6650,100,"RL"
"RL_JOL D",91,1,"S",90,5455,100,"RL"
"RL_JOL D",91,1,"S",87,10931,100,"RL"
"RL_JOL D",91,1,"S",70,7978,100,"RL"
"RL_JOL D",91,1,"S",100,4295,100,"RL"
"RL_JOL D",91,1,"S",90,5617,100,"RL"
"RL_JOL D",91,1,"S",90,3996,100,"RL"
"RL_JOL D",91,1,"S",80,10914,100,"RL"
"RL_JOL D",91,1,"S",100,5407,100,"RL"
"RL_JOL D",91,1,"S",75,16128,100,"RL"
"RL_JOL D",91,1,"S",90,5799,100,"RL"
"RL_JOL D",91,1,"S",100,4337,100,"RL"
"RL_JOL D",91,1,"S",97,10814,100,"RL"
"RL_JOL D",91,1,"S",90,5165,100,"RL"
"RL_JOL D",91,1,"S",93,14198,100,"RL"
"RL_JOL D",91,1,"S",94,10732,100,"RL"
"RL_JOL D",91,1,"S",88,10113,100,"RL"
"RL_JOL D",91,1,"S",70,9010,100,"RL"
"RL_JOL D",91,1,"S",90,4991,100,"RL"
"RL_JOL D",91,1,"S",88,12130,100,"RL"
"RL_JOL D",91,1,"S",90,5384,100,"RL"
"RL_JOL D",91,1,"U",76,17024,100,"RL"
"RL_JOL D",91,1,"U",3,25725,100,"RL"
"RL_JOL D",91,1,"U",67,8345,100,"RL"
"RL_JOL D",91,1,"U",46,12337,100,"RL"
"RL_JOL D",91,1,"U",40,10289,100,"RL"
"RL_JOL D",91,1,"U",56,6774,100,"RL"
"RL_JOL D",91,1,"U",1,6131,0,"RL"
"RL_JOL D",91,1,"U",48,11867,100,"RL"
"RL_JOL D",91,1,"U",3,7351,100,"RL"
"RL_JOL D",91,1,"U",2,14623,100,"RL"
"RL_JOL D",91,1,"U",58,19122,100,"RL"
"RL_JOL D",91,1,"U",1,11695,100,"RL"
"RL_JOL D",91,1,"U",2,8830,0,"RL"
"RL_JOL D",91,1,"U",1,5054,0,"RL"
"RL_JOL D",91,1,"U",1,7722,100,"RL"
"RL_JOL D",91,1,"U",3,24871,100,"RL"
"RL_JOL D",91,1,"U",1,14154,100,"RL"
"RL_JOL D",91,1,"U",90,5122,100,"RL"
"RL_JOL D",91,1,"U",30,15263,100,"RL"
"RL_JOL D",91,1,"U",1,10995,100,"RL"
"RL_JOL D",91,2,"B",96,8132,0,"RL"
"RL_JOL D",91,2,"B",100,3785,100,"RL"
"RL_JOL D",91,2,"B",95,9341,100,"RL"
"RL_JOL D",91,2,"B",90,6097,100,"RL"
"RL_JOL D",91,2,"B",90,8664,100,"RL"
"RL_JOL D",91,2,"B",100,6100,100,"RL"
"RL_JOL D",91,2,"B",80,12136,0,"RL"
"RL_JOL D",91,2,"B",100,6308,0,"RL"
"RL_JOL D",91,2,"B",90,5869,100,"RL"
"RL_JOL D",91,2,"B",100,7531,0,"RL"
"RL_JOL D",91,2,"B",10,4897,100,"RL"
"RL_JOL D",91,2,"B",100,8572,100,"RL"
"RL_JOL D",91,2,"B",100,3625,0,"RL"
"RL_JOL D",91,2,"B",100,5678,100,"RL"
"RL_JOL D",91,2,"B",100,5067,100,"RL"
"RL_JOL D",91,2,"B",100,4793,100,"RL"
"RL_JOL D",91,2,"B",90,6462,100,"RL"
"RL_JOL D",91,2,"B",100,3591,100,"RL"
"RL_JOL D",91,2,"B",95,5470,100,"RL"
"RL_JOL D",91,2,"B",100,5005,100,"RL"
"RL_JOL D",91,2,"F",100,5948,100,"RL"
"RL_JOL D",91,2,"F",100,4540,100,"RL"
"RL_JOL D",91,2,"F",90,5019,100,"RL"
"RL_JOL D",91,2,"F",100,4603,100,"RL"
"RL_JOL D",91,2,"F",98,9476,100,"RL"
"RL_JOL D",91,2,"F",90,6644,100,"RL"
"RL_JOL D",91,2,"F",100,4756,100,"RL"
"RL_JOL D",91,2,"F",100,15447,100,"RL"
"RL_JOL D",91,2,"F",98,9631,100,"RL"
"RL_JOL D",91,2,"F",70,5686,100,"RL"
"RL_JOL D",91,2,"F",5,7337,100,"RL"
"RL_JOL D",91,2,"F",90,6955,100,"RL"
"RL_JOL D",91,2,"F",100,4876,100,"RL"
"RL_JOL D",91,2,"F",100,7220,100,"RL"
"RL_JOL D",91,2,"F",100,19080,100,"RL"
"RL_JOL D",91,2,"F",100,6492,100,"RL"
"RL_JOL D",91,2,"F",100,10647,100,"RL"
"RL_JOL D",91,2,"F",97,8728,100,"RL"
"RL_JOL D",91,2,"F",90,3183,100,"RL"
"RL_JOL D",91,2,"F",98,14566,100,"RL"
"RL_JOL D",91,2,"S",100,4810,100,"RL"
"RL_JOL D",91,2,"S",100,5083,100,"RL"
"RL_JOL D",91,2,"S",100,10005,100,"RL"
"RL_JOL D",91,2,"S",100,5804,100,"RL"
"RL_JOL D",91,2,"S",90,6121,100,"RL"
"RL_JOL D",91,2,"S",100,9793,100,"RL"
"RL_JOL D",91,2,"S",90,10932,100,"RL"
"RL_JOL D",91,2,"S",100,4085,100,"RL"
"RL_JOL D",91,2,"S",100,3193,100,"RL"
"RL_JOL D",91,2,"S",100,7622,100,"RL"
"RL_JOL D",91,2,"S",100,3943,100,"RL"
"RL_JOL D",91,2,"S",100,12550,100,"RL"
"RL_JOL D",91,2,"S",100,3589,100,"RL"
"RL_JOL D",91,2,"S",100,5047,100,"RL"
"RL_JOL D",91,2,"S",100,2775,100,"RL"
"RL_JOL D",91,2,"S",100,4760,100,"RL"
"RL_JOL D",91,2,"S",100,12182,100,"RL"
"RL_JOL D",91,2,"S",100,3821,100,"RL"
"RL_JOL D",91,2,"S",58,13286,100,"RL"
"RL_JOL D",91,2,"S",100,4966,100,"RL"
"RL_JOL D",91,2,"U",100,8215,100,"RL"
"RL_JOL D",91,2,"U",90,18536,100,"RL"
"RL_JOL D",91,2,"U",100,5497,0,"RL"
"RL_JOL D",91,2,"U",100,5119,100,"RL"
"RL_JOL D",91,2,"U",0,19773,100,"RL"
"RL_JOL D",91,2,"U",90,10437,100,"RL"
"RL_JOL D",91,2,"U",72,17516,100,"RL"
"RL_JOL D",91,2,"U",90,7422,100,"RL"
"RL_JOL D",91,2,"U",5,12672,100,"RL"
"RL_JOL D",91,2,"U",90,5673,100,"RL"
"RL_JOL D",91,2,"U",100,6349,100,"RL"
"RL_JOL D",91,2,"U",100,3302,0,"RL"
"RL_JOL D",91,2,"U",68,12679,100,"RL"
"RL_JOL D",91,2,"U",100,6290,100,"RL"
"RL_JOL D",91,2,"U",90,20258,100,"RL"
"RL_JOL D",91,2,"U",100,8341,100,"RL"
"RL_JOL D",91,2,"U",75,12099,100,"RL"
"RL_JOL D",91,2,"U",90,11551,100,"RL"
"RL_JOL D",91,2,"U",90,7472,100,"RL"
"RL_JOL D",91,2,"U",90,5658,100,"RL"
"RL_JOL D",92,1,"B",80,2938,0,"RL"
"RL_JOL D",92,1,"B",90,3811,0,"RL"
"RL_JOL D",92,1,"B",70,2892,0,"RL"
"RL_JOL D",92,1,"B",70,4239,0,"RL"
"RL_JOL D",92,1,"B",100,3228,100,"RL"
"RL_JOL D",92,1,"B",100,3875,0,"RL"
"RL_JOL D",92,1,"B",100,3106,0,"RL"
"RL_JOL D",92,1,"B",90,2377,0,"RL"
"RL_JOL D",92,1,"B",90,2258,0,"RL"
"RL_JOL D",92,1,"B",100,2546,100,"RL"
"RL_JOL D",92,1,"B",90,2156,0,"RL"
"RL_JOL D",92,1,"B",90,4838,0,"RL"
"RL_JOL D",92,1,"B",70,3199,100,"RL"
"RL_JOL D",92,1,"B",100,4171,0,"RL"
"RL_JOL D",92,1,"B",100,3199,0,"RL"
"RL_JOL D",92,1,"B",100,2165,0,"RL"
"RL_JOL D",92,1,"B",60,3836,0,"RL"
"RL_JOL D",92,1,"B",90,2659,0,"RL"
"RL_JOL D",92,1,"B",100,3338,0,"RL"
"RL_JOL D",92,1,"B",100,3023,0,"RL"
"RL_JOL D",92,1,"F",100,2966,100,"RL"
"RL_JOL D",92,1,"F",90,2694,0,"RL"
"RL_JOL D",92,1,"F",90,6107,0,"RL"
"RL_JOL D",92,1,"F",100,3011,0,"RL"
"RL_JOL D",92,1,"F",70,2871,100,"RL"
"RL_JOL D",92,1,"F",100,4065,100,"RL"
"RL_JOL D",92,1,"F",80,4944,100,"RL"
"RL_JOL D",92,1,"F",70,3990,100,"RL"
"RL_JOL D",92,1,"F",100,3159,100,"RL"
"RL_JOL D",92,1,"F",80,3516,0,"RL"
"RL_JOL D",92,1,"F",100,2472,100,"RL"
"RL_JOL D",92,1,"F",100,3537,100,"RL"
"RL_JOL D",92,1,"F",100,6188,0,"RL"
"RL_JOL D",92,1,"F",100,2815,100,"RL"
"RL_JOL D",92,1,"F",100,2561,100,"RL"
"RL_JOL D",92,1,"F",100,2773,100,"RL"
"RL_JOL D",92,1,"F",100,2062,100,"RL"
"RL_JOL D",92,1,"F",100,2658,100,"RL"
"RL_JOL D",92,1,"F",0,3488,100,"RL"
"RL_JOL D",92,1,"F",80,2323,0,"RL"
"RL_JOL D",92,1,"S",90,3465,0,"RL"
"RL_JOL D",92,1,"S",80,5051,100,"RL"
"RL_JOL D",92,1,"S",100,2392,100,"RL"
"RL_JOL D",92,1,"S",100,3165,0,"RL"
"RL_JOL D",92,1,"S",100,2820,100,"RL"
"RL_JOL D",92,1,"S",100,2541,100,"RL"
"RL_JOL D",92,1,"S",100,2443,100,"RL"
"RL_JOL D",92,1,"S",100,5100,0,"RL"
"RL_JOL D",92,1,"S",0,5144,0,"RL"
"RL_JOL D",92,1,"S",100,3446,100,"RL"
"RL_JOL D",92,1,"S",100,2481,100,"RL"
"RL_JOL D",92,1,"S",100,2534,100,"RL"
"RL_JOL D",92,1,"S",90,3280,100,"RL"
"RL_JOL D",92,1,"S",100,2853,0,"RL"
"RL_JOL D",92,1,"S",60,3315,100,"RL"
"RL_JOL D",92,1,"S",100,2260,100,"RL"
"RL_JOL D",92,1,"S",100,2124,0,"RL"
"RL_JOL D",92,1,"S",100,2488,100,"RL"
"RL_JOL D",92,1,"S",90,2739,100,"RL"
"RL_JOL D",92,1,"S",100,2906,100,"RL"
"RL_JOL D",92,1,"U",50,4228,0,"RL"
"RL_JOL D",92,1,"U",30,4797,0,"RL"
"RL_JOL D",92,1,"U",40,3305,0,"RL"
"RL_JOL D",92,1,"U",50,4778,100,"RL"
"RL_JOL D",92,1,"U",40,3193,0,"RL"
"RL_JOL D",92,1,"U",50,3624,0,"RL"
"RL_JOL D",92,1,"U",30,3642,0,"RL"
"RL_JOL D",92,1,"U",50,4714,0,"RL"
"RL_JOL D",92,1,"U",70,3257,100,"RL"
"RL_JOL D",92,1,"U",40,3016,0,"RL"
"RL_JOL D",92,1,"U",50,4458,0,"RL"
"RL_JOL D",92,1,"U",50,3162,0,"RL"
"RL_JOL D",92,1,"U",30,3488,0,"RL"
"RL_JOL D",92,1,"U",40,2471,0,"RL"
"RL_JOL D",92,1,"U",50,4374,0,"RL"
"RL_JOL D",92,1,"U",50,3238,0,"RL"
"RL_JOL D",92,1,"U",40,3459,0,"RL"
"RL_JOL D",92,1,"U",80,3218,0,"RL"
"RL_JOL D",92,1,"U",40,2653,0,"RL"
"RL_JOL D",92,1,"U",70,2751,0,"RL"
"RL_JOL D",92,2,"B",100,2507,0,"RL"
"RL_JOL D",92,2,"B",0,5216,0,"RL"
"RL_JOL D",92,2,"B",100,2525,0,"RL"
"RL_JOL D",92,2,"B",70,3276,0,"RL"
"RL_JOL D",92,2,"B",100,1942,0,"RL"
"RL_JOL D",92,2,"B",0,4610,100,"RL"
"RL_JOL D",92,2,"B",50,5066,0,"RL"
"RL_JOL D",92,2,"B",80,2414,0,"RL"
"RL_JOL D",92,2,"B",100,3311,0,"RL"
"RL_JOL D",92,2,"B",100,3498,0,"RL"
"RL_JOL D",92,2,"B",90,2177,0,"RL"
"RL_JOL D",92,2,"B",100,3375,100,"RL"
"RL_JOL D",92,2,"B",70,8062,0,"RL"
"RL_JOL D",92,2,"B",70,4442,0,"RL"
"RL_JOL D",92,2,"B",0,3308,0,"RL"
"RL_JOL D",92,2,"B",100,2402,0,"RL"
"RL_JOL D",92,2,"B",90,3003,0,"RL"
"RL_JOL D",92,2,"B",90,2851,0,"RL"
"RL_JOL D",92,2,"B",0,3708,100,"RL"
"RL_JOL D",92,2,"B",80,2253,0,"RL"
"RL_JOL D",92,2,"F",100,1934,0,"RL"
"RL_JOL D",92,2,"F",80,2569,100,"RL"
"RL_JOL D",92,2,"F",90,2395,100,"RL"
"RL_JOL D",92,2,"F",100,3599,100,"RL"
"RL_JOL D",92,2,"F",100,2162,100,"RL"
"RL_JOL D",92,2,"F",90,3252,0,"RL"
"RL_JOL D",92,2,"F",70,2792,0,"RL"
"RL_JOL D",92,2,"F",100,1824,0,"RL"
"RL_JOL D",92,2,"F",90,2387,100,"RL"
"RL_JOL D",92,2,"F",100,3117,0,"RL"
"RL_JOL D",92,2,"F",70,2831,0,"RL"
"RL_JOL D",92,2,"F",70,2391,100,"RL"
"RL_JOL D",92,2,"F",70,2836,100,"RL"
"RL_JOL D",92,2,"F",90,2614,0,"RL"
"RL_JOL D",92,2,"F",60,5139,100,"RL"
"RL_JOL D",92,2,"F",100,2067,100,"RL"
"RL_JOL D",92,2,"F",70,2596,100,"RL"
"RL_JOL D",92,2,"F",90,4614,100,"RL"
"RL_JOL D",92,2,"F",100,2249,0,"RL"
"RL_JOL D",92,2,"F",90,2132,100,"RL"
"RL_JOL D",92,2,"S",100,2818,100,"RL"
"RL_JOL D",92,2,"S",80,2639,0,"RL"
"RL_JOL D",92,2,"S",100,4421,100,"RL"
"RL_JOL D",92,2,"S",70,2416,0,"RL"
"RL_JOL D",92,2,"S",90,2552,0,"RL"
"RL_JOL D",92,2,"S",90,3527,100,"RL"
"RL_JOL D",92,2,"S",90,2183,0,"RL"
"RL_JOL D",92,2,"S",70,2925,100,"RL"
"RL_JOL D",92,2,"S",0,3899,100,"RL"
"RL_JOL D",92,2,"S",30,2362,100,"RL"
"RL_JOL D",92,2,"S",9,5107,100,"RL"
"RL_JOL D",92,2,"S",30,2251,0,"RL"
"RL_JOL D",92,2,"S",70,2597,0,"RL"
"RL_JOL D",92,2,"S",70,2754,0,"RL"
"RL_JOL D",92,2,"S",90,4050,100,"RL"
"RL_JOL D",92,2,"S",50,2897,100,"RL"
"RL_JOL D",92,2,"S",70,3739,0,"RL"
"RL_JOL D",92,2,"S",100,2960,0,"RL"
"RL_JOL D",92,2,"S",80,5249,0,"RL"
"RL_JOL D",92,2,"S",100,1966,0,"RL"
"RL_JOL D",92,2,"U",50,2681,0,"RL"
"RL_JOL D",92,2,"U",40,3330,0,"RL"
"RL_JOL D",92,2,"U",50,3261,0,"RL"
"RL_JOL D",92,2,"U",30,4376,0,"RL"
"RL_JOL D",92,2,"U",30,2245,0,"RL"
"RL_JOL D",92,2,"U",30,2776,0,"RL"
"RL_JOL D",92,2,"U",40,2901,0,"RL"
"RL_JOL D",92,2,"U",30,3381,0,"RL"
"RL_JOL D",92,2,"U",50,3920,0,"RL"
"RL_JOL D",92,2,"U",40,2449,0,"RL"
"RL_JOL D",92,2,"U",30,2817,0,"RL"
"RL_JOL D",92,2,"U",30,3520,0,"RL"
"RL_JOL D",92,2,"U",30,2888,0,"RL"
"RL_JOL D",92,2,"U",40,3526,0,"RL"
"RL_JOL D",92,2,"U",30,3132,0,"RL"
"RL_JOL D",92,2,"U",40,3708,0,"RL"
"RL_JOL D",92,2,"U",50,2772,0,"RL"
"RL_JOL D",92,2,"U",30,2463,0,"RL"
"RL_JOL D",92,2,"U",40,2404,0,"RL"
"RL_JOL D",92,2,"U",40,2239,0,"RL"
"RL_JOL D",93,1,"B",50,6618,0,"RL"
"RL_JOL D",93,1,"B",50,6558,0,"RL"
"RL_JOL D",93,1,"B",50,6081,0,"RL"
"RL_JOL D",93,1,"B",100,8789,0,"RL"
"RL_JOL D",93,1,"B",50,7998,0,"RL"
"RL_JOL D",93,1,"B",50,6233,0,"RL"
"RL_JOL D",93,1,"B",100,8077,100,"RL"
"RL_JOL D",93,1,"B",1,7326,0,"RL"
"RL_JOL D",93,1,"B",50,8362,0,"RL"
"RL_JOL D",93,1,"B",100,8701,0,"RL"
"RL_JOL D",93,1,"B",50,7651,0,"RL"
"RL_JOL D",93,1,"B",100,4989,0,"RL"
"RL_JOL D",93,1,"B",100,7969,100,"RL"
"RL_JOL D",93,1,"B",50,7338,0,"RL"
"RL_JOL D",93,1,"B",100,7436,0,"RL"
"RL_JOL D",93,1,"B",100,6516,0,"RL"
"RL_JOL D",93,1,"B",100,6714,0,"RL"
"RL_JOL D",93,1,"B",10,9466,0,"RL"
"RL_JOL D",93,1,"B",100,6070,100,"RL"
"RL_JOL D",93,1,"B",50,7220,100,"RL"
"RL_JOL D",93,1,"F",100,7838,0,"RL"
"RL_JOL D",93,1,"F",100,5983,100,"RL"
"RL_JOL D",93,1,"F",50,7071,0,"RL"
"RL_JOL D",93,1,"F",50,7678,100,"RL"
"RL_JOL D",93,1,"F",100,6977,100,"RL"
"RL_JOL D",93,1,"F",100,6681,0,"RL"
"RL_JOL D",93,1,"F",50,8815,0,"RL"
"RL_JOL D",93,1,"F",50,8163,100,"RL"
"RL_JOL D",93,1,"F",100,7040,100,"RL"
"RL_JOL D",93,1,"F",1,8986,0,"RL"
"RL_JOL D",93,1,"F",50,7664,100,"RL"
"RL_JOL D",93,1,"F",100,7165,0,"RL"
"RL_JOL D",93,1,"F",100,6085,100,"RL"
"RL_JOL D",93,1,"F",50,6637,100,"RL"
"RL_JOL D",93,1,"F",50,9015,100,"RL"
"RL_JOL D",93,1,"F",100,8516,100,"RL"
"RL_JOL D",93,1,"F",50,7185,0,"RL"
"RL_JOL D",93,1,"F",100,9375,100,"RL"
"RL_JOL D",93,1,"F",50,6021,100,"RL"
"RL_JOL D",93,1,"S",100,6104,0,"RL"
"RL_JOL D",93,1,"S",10,8687,100,"RL"
"RL_JOL D",93,1,"S",100,5539,100,"RL"
"RL_JOL D",93,1,"S",50,9258,100,"RL"
"RL_JOL D",93,1,"S",50,7139,0,"RL"
"RL_JOL D",93,1,"S",50,5461,100,"RL"
"RL_JOL D",93,1,"S",50,4895,100,"RL"
"RL_JOL D",93,1,"S",100,6696,0,"RL"
"RL_JOL D",93,1,"S",90,6835,100,"RL"
"RL_JOL D",93,1,"S",100,6172,0,"RL"
"RL_JOL D",93,1,"S",50,6838,100,"RL"
"RL_JOL D",93,1,"S",100,5880,0,"RL"
"RL_JOL D",93,1,"S",50,5339,100,"RL"
"RL_JOL D",93,1,"S",70,5567,100,"RL"
"RL_JOL D",93,1,"S",100,5134,100,"RL"
"RL_JOL D",93,1,"S",100,6931,0,"RL"
"RL_JOL D",93,1,"S",50,9903,100,"RL"
"RL_JOL D",93,1,"S",50,6969,0,"RL"
"RL_JOL D",93,1,"S",100,5894,100,"RL"
"RL_JOL D",93,1,"S",50,7418,100,"RL"
"RL_JOL D",93,1,"U",1,7858,0,"RL"
"RL_JOL D",93,1,"U",50,9238,0,"RL"
"RL_JOL D",93,1,"U",50,8223,0,"RL"
"RL_JOL D",93,1,"U",1,6874,0,"RL"
"RL_JOL D",93,1,"U",10,10246,0,"RL"
"RL_JOL D",93,1,"U",50,7295,0,"RL"
"RL_JOL D",93,1,"U",10,7509,0,"RL"
"RL_JOL D",93,1,"U",1,11329,0,"RL"
"RL_JOL D",93,1,"U",50,7843,0,"RL"
"RL_JOL D",93,1,"U",50,9318,0,"RL"
"RL_JOL D",93,1,"U",50,8069,0,"RL"
"RL_JOL D",93,1,"U",1,6002,0,"RL"
"RL_JOL D",93,1,"U",10,8623,0,"RL"
"RL_JOL D",93,1,"U",1,4969,0,"RL"
"RL_JOL D",93,1,"U",10,7808,0,"RL"
"RL_JOL D",93,1,"U",50,5739,0,"RL"
"RL_JOL D",93,1,"U",10,8169,100,"RL"
"RL_JOL D",93,1,"U",100,6109,0,"RL"
"RL_JOL D",93,1,"U",50,8271,100,"RL"
"RL_JOL D",93,1,"U",10,7633,0,"RL"
"RL_JOL D",93,2,"B",50,4993,0,"RL"
"RL_JOL D",93,2,"B",100,3797,0,"RL"
"RL_JOL D",93,2,"B",50,6817,0,"RL"
"RL_JOL D",93,2,"B",50,4451,100,"RL"
"RL_JOL D",93,2,"B",50,6022,0,"RL"
"RL_JOL D",93,2,"B",50,5245,0,"RL"
"RL_JOL D",93,2,"B",5,5528,100,"RL"
"RL_JOL D",93,2,"B",100,5272,0,"RL"
"RL_JOL D",93,2,"B",59,6152,0,"RL"
"RL_JOL D",93,2,"B",60,5253,0,"RL"
"RL_JOL D",93,2,"B",100,7780,0,"RL"
"RL_JOL D",93,2,"B",50,7071,0,"RL"
"RL_JOL D",93,2,"B",100,5820,0,"RL"
"RL_JOL D",93,2,"B",100,6503,0,"RL"
"RL_JOL D",93,2,"B",50,3479,0,"RL"
"RL_JOL D",93,2,"B",50,5796,0,"RL"
"RL_JOL D",93,2,"B",50,5586,0,"RL"
"RL_JOL D",93,2,"B",50,5739,100,"RL"
"RL_JOL D",93,2,"B",1,4943,100,"RL"
"RL_JOL D",93,2,"B",100,3496,100,"RL"
"RL_JOL D",93,2,"F",100,5470,0,"RL"
"RL_JOL D",93,2,"F",100,5506,0,"RL"
"RL_JOL D",93,2,"F",100,4320,0,"RL"
"RL_JOL D",93,2,"F",100,7213,0,"RL"
"RL_JOL D",93,2,"F",100,7205,0,"RL"
"RL_JOL D",93,2,"F",100,4076,0,"RL"
"RL_JOL D",93,2,"F",50,9840,0,"RL"
"RL_JOL D",93,2,"F",20,12463,100,"RL"
"RL_JOL D",93,2,"F",100,5247,0,"RL"
"RL_JOL D",93,2,"F",50,4364,0,"RL"
"RL_JOL D",93,2,"F",50,5600,0,"RL"
"RL_JOL D",93,2,"F",50,4831,100,"RL"
"RL_JOL D",93,2,"F",50,6304,100,"RL"
"RL_JOL D",93,2,"F",50,11722,0,"RL"
"RL_JOL D",93,2,"F",100,5540,0,"RL"
"RL_JOL D",93,2,"F",50,5541,100,"RL"
"RL_JOL D",93,2,"F",50,6132,0,"RL"
"RL_JOL D",93,2,"F",100,6117,100,"RL"
"RL_JOL D",93,2,"F",50,6827,100,"RL"
"RL_JOL D",93,2,"S",50,5344,100,"RL"
"RL_JOL D",93,2,"S",40,4809,0,"RL"
"RL_JOL D",93,2,"S",50,5311,0,"RL"
"RL_JOL D",93,2,"S",50,5343,100,"RL"
"RL_JOL D",93,2,"S",20,8778,100,"RL"
"RL_JOL D",93,2,"S",50,6595,100,"RL"
"RL_JOL D",93,2,"S",20,4966,100,"RL"
"RL_JOL D",93,2,"S",100,4100,100,"RL"
"RL_JOL D",93,2,"S",100,4233,100,"RL"
"RL_JOL D",93,2,"S",40,5690,100,"RL"
"RL_JOL D",93,2,"S",50,5003,100,"RL"
"RL_JOL D",93,2,"S",50,5885,0,"RL"
"RL_JOL D",93,2,"S",100,5583,0,"RL"
"RL_JOL D",93,2,"S",100,7016,100,"RL"
"RL_JOL D",93,2,"S",100,4059,0,"RL"
"RL_JOL D",93,2,"S",50,5407,100,"RL"
"RL_JOL D",93,2,"S",50,5933,0,"RL"
"RL_JOL D",93,2,"S",100,7622,0,"RL"
"RL_JOL D",93,2,"S",100,6641,0,"RL"
"RL_JOL D",93,2,"S",100,6680,0,"RL"
"RL_JOL D",93,2,"U",50,5059,0,"RL"
"RL_JOL D",93,2,"U",20,7418,0,"RL"
"RL_JOL D",93,2,"U",50,7889,0,"RL"
"RL_JOL D",93,2,"U",50,5282,0,"RL"
"RL_JOL D",93,2,"U",50,6318,0,"RL"
"RL_JOL D",93,2,"U",50,6668,0,"RL"
"RL_JOL D",93,2,"U",10,7256,0,"RL"
"RL_JOL D",93,2,"U",50,5717,0,"RL"
"RL_JOL D",93,2,"U",50,5474,0,"RL"
"RL_JOL D",93,2,"U",100,5890,0,"RL"
"RL_JOL D",93,2,"U",20,5868,0,"RL"
"RL_JOL D",93,2,"U",10,6610,0,"RL"
"RL_JOL D",93,2,"U",50,5404,0,"RL"
"RL_JOL D",93,2,"U",30,8290,0,"RL"
"RL_JOL D",93,2,"U",50,6357,0,"RL"
"RL_JOL D",93,2,"U",40,8170,0,"RL"
"RL_JOL D",93,2,"U",50,7933,0,"RL"
"RL_JOL D",93,2,"U",50,4817,0,"RL"
"RL_JOL D",93,2,"U",50,5898,100,"RL"
"RL_JOL D",93,2,"U",50,6390,0,"RL"
"RL_JOL D",94,1,"B",80,10701,100,"RL"
"RL_JOL D",94,1,"B",50,11897,100,"RL"
"RL_JOL D",94,1,"B",55,7387,0,"RL"
"RL_JOL D",94,1,"B",67,7339,100,"RL"
"RL_JOL D",94,1,"B",80,8105,100,"RL"
"RL_JOL D",94,1,"B",65,13624,100,"RL"
"RL_JOL D",94,1,"B",50,4157,0,"RL"
"RL_JOL D",94,1,"B",50,3181,0,"RL"
"RL_JOL D",94,1,"B",75,7737,100,"RL"
"RL_JOL D",94,1,"B",60,29590,0,"RL"
"RL_JOL D",94,1,"B",67,8117,100,"RL"
"RL_JOL D",94,1,"B",50,13904,100,"RL"
"RL_JOL D",94,1,"B",50,8882,0,"RL"
"RL_JOL D",94,1,"B",87,6334,100,"RL"
"RL_JOL D",94,1,"B",40,5979,0,"RL"
"RL_JOL D",94,1,"B",76,9250,100,"RL"
"RL_JOL D",94,1,"B",55,9246,100,"RL"
"RL_JOL D",94,1,"B",60,5471,0,"RL"
"RL_JOL D",94,1,"B",85,7306,0,"RL"
"RL_JOL D",94,1,"F",55,8902,100,"RL"
"RL_JOL D",94,1,"F",70,7134,0,"RL"
"RL_JOL D",94,1,"F",80,6830,100,"RL"
"RL_JOL D",94,1,"F",55,16178,100,"RL"
"RL_JOL D",94,1,"F",70,6979,100,"RL"
"RL_JOL D",94,1,"F",60,9004,100,"RL"
"RL_JOL D",94,1,"F",76,11547,100,"RL"
"RL_JOL D",94,1,"F",70,8365,100,"RL"
"RL_JOL D",94,1,"F",70,8005,100,"RL"
"RL_JOL D",94,1,"F",67,7496,100,"RL"
"RL_JOL D",94,1,"F",89,9678,100,"RL"
"RL_JOL D",94,1,"F",60,6729,100,"RL"
"RL_JOL D",94,1,"F",87,4884,100,"RL"
"RL_JOL D",94,1,"F",65,7546,100,"RL"
"RL_JOL D",94,1,"F",87,12064,100,"RL"
"RL_JOL D",94,1,"F",89,12753,100,"RL"
"RL_JOL D",94,1,"F",70,9721,100,"RL"
"RL_JOL D",94,1,"F",85,8784,100,"RL"
"RL_JOL D",94,1,"F",86,7886,100,"RL"
"RL_JOL D",94,1,"F",75,8411,100,"RL"
"RL_JOL D",94,1,"S",75,5658,0,"RL"
"RL_JOL D",94,1,"S",80,7123,100,"RL"
"RL_JOL D",94,1,"S",75,6135,100,"RL"
"RL_JOL D",94,1,"S",75,5926,0,"RL"
"RL_JOL D",94,1,"S",70,10136,100,"RL"
"RL_JOL D",94,1,"S",70,4627,100,"RL"
"RL_JOL D",94,1,"S",65,4952,0,"RL"
"RL_JOL D",94,1,"S",80,3634,100,"RL"
