Subject,type,Group,Direction,Bin,Recall
55,IS,JOL C,U,80,0
55,IS,JOL C,U,50,0
55,IS,JOL C,U,80,0
55,IS,JOL C,U,50,0
55,IS,JOL C,U,50,0
55,IS,JOL C,U,80,0
55,IS,JOL C,U,50,0
55,IS,JOL C,U,50,0
55,IS,JOL C,U,40,100
56,IS,JOL D,B,70,0
56,IS,JOL D,B,80,0
56,IS,JOL D,B,20,0
56,IS,JOL D,B,70,100
56,IS,JOL D,B,30,100
56,IS,JOL D,B,50,0
56,IS,JOL D,B,30,0
56,IS,JOL D,B,40,0
56,IS,JOL D,B,20,100
56,IS,JOL D,B,90,100
56,IS,JOL D,B,20,0
56,IS,JOL D,B,90,100
56,IS,JOL D,B,10,100
56,IS,JOL D,B,90,100
56,IS,JOL D,B,60,0
56,IS,JOL D,B,80,0
56,IS,JOL D,B,50,0
56,IS,JOL D,B,70,0
56,IS,JOL D,B,40,0
56,IS,JOL D,B,80,0
56,IS,JOL D,F,10,100
56,IS,JOL D,F,20,0
56,IS,JOL D,F,50,0
56,IS,JOL D,F,20,100
56,IS,JOL D,F,90,100
56,IS,JOL D,F,0,0
56,IS,JOL D,F,40,100
56,IS,JOL D,F,50,100
56,IS,JOL D,F,60,0
56,IS,JOL D,F,100,100
56,IS,JOL D,F,20,100
56,IS,JOL D,F,40,100
56,IS,JOL D,F,30,100
56,IS,JOL D,F,10,0
56,IS,JOL D,F,20,100
56,IS,JOL D,F,100,100
56,IS,JOL D,F,10,100
56,IS,JOL D,F,20,100
56,IS,JOL D,F,70,100
56,IS,JOL D,F,10,100
56,IS,JOL D,S,100,100
56,IS,JOL D,S,10,0
56,IS,JOL D,S,50,100
56,IS,JOL D,S,10,100
56,IS,JOL D,S,70,0
56,IS,JOL D,S,50,100
56,IS,JOL D,S,70,100
56,IS,JOL D,S,30,100
56,IS,JOL D,S,40,100
56,IS,JOL D,S,40,100
56,IS,JOL D,S,40,100
56,IS,JOL D,S,70,100
56,IS,JOL D,S,90,100
56,IS,JOL D,S,30,0
56,IS,JOL D,S,30,100
56,IS,JOL D,S,100,100
56,IS,JOL D,S,0,100
56,IS,JOL D,S,80,100
56,IS,JOL D,S,30,100
56,IS,JOL D,U,0,0
56,IS,JOL D,U,70,0
56,IS,JOL D,U,20,0
56,IS,JOL D,U,80,0
56,IS,JOL D,U,0,0
56,IS,JOL D,U,70,0
56,IS,JOL D,U,0,0
56,IS,JOL D,U,0,0
56,IS,JOL D,U,10,0
56,IS,JOL D,U,80,0
56,IS,JOL D,U,20,0
56,IS,JOL D,U,50,0
56,IS,JOL D,U,30,0
56,IS,JOL D,U,70,0
56,IS,JOL D,U,0,0
56,IS,JOL D,U,10,0
56,IS,JOL D,U,80,0
56,IS,JOL D,U,60,100
56,IS,JOL D,U,50,100
56,IS,JOL D,U,0,0
65,IS,JOL A,F,40,0
65,IS,JOL A,F,60,100
65,IS,JOL A,F,90,100
65,IS,JOL A,F,90,0
65,IS,JOL A,F,100,100
65,IS,JOL A,F,60,0
65,IS,JOL A,F,70,0
65,IS,JOL A,F,50,0
65,IS,JOL A,F,80,100
65,IS,JOL A,F,60,100
65,IS,JOL A,F,80,0
65,IS,JOL A,F,80,100
65,IS,JOL A,F,90,100
65,IS,JOL A,F,70,0
65,IS,JOL A,F,50,100
65,IS,JOL A,F,40,100
65,IS,JOL A,F,100,100
65,IS,JOL A,F,90,100
65,IS,JOL A,F,70,0
65,IS,JOL A,F,80,100
65,IS,JOL A,B,70,100
65,IS,JOL A,B,80,0
65,IS,JOL A,B,70,100
65,IS,JOL A,B,60,0
65,IS,JOL A,B,50,100
65,IS,JOL A,B,20,100
65,IS,JOL A,B,40,100
65,IS,JOL A,B,0,0
65,IS,JOL A,B,90,0
65,IS,JOL A,B,40,0
65,IS,JOL A,B,70,0
65,IS,JOL A,B,60,0
65,IS,JOL A,B,50,0
65,IS,JOL A,B,80,0
65,IS,JOL A,B,10,0
65,IS,JOL A,B,80,100
65,IS,JOL A,B,80,100
65,IS,JOL A,B,60,100
65,IS,JOL A,B,80,0
65,IS,JOL A,B,60,100
65,IS,JOL A,S,100,100
65,IS,JOL A,S,100,100
65,IS,JOL A,S,30,100
65,IS,JOL A,S,90,100
65,IS,JOL A,S,80,100
65,IS,JOL A,S,40,100
65,IS,JOL A,S,90,100
65,IS,JOL A,S,60,100
65,IS,JOL A,S,100,100
65,IS,JOL A,S,50,0
65,IS,JOL A,S,10,100
65,IS,JOL A,S,90,0
65,IS,JOL A,S,40,100
65,IS,JOL A,S,30,100
65,IS,JOL A,S,50,0
65,IS,JOL A,S,50,100
65,IS,JOL A,S,20,100
65,IS,JOL A,S,80,100
65,IS,JOL A,S,70,100
65,IS,JOL A,S,100,100
65,IS,JOL A,U,90,0
65,IS,JOL A,U,30,0
65,IS,JOL A,U,70,0
65,IS,JOL A,U,70,0
65,IS,JOL A,U,80,0
65,IS,JOL A,U,90,0
65,IS,JOL A,U,90,0
65,IS,JOL A,U,70,0
65,IS,JOL A,U,70,0
65,IS,JOL A,U,90,0
65,IS,JOL A,U,70,0
65,IS,JOL A,U,100,0
65,IS,JOL A,U,90,0
65,IS,JOL A,U,80,0
65,IS,JOL A,U,90,0
65,IS,JOL A,U,40,0
65,IS,JOL A,U,90,0
65,IS,JOL A,U,80,0
65,IS,JOL A,U,90,0
65,IS,JOL A,U,80,0
66,IS,JOL B,F,10,100
66,IS,JOL B,F,60,0
66,IS,JOL B,F,30,100
66,IS,JOL B,F,20,100
66,IS,JOL B,F,10,0
66,IS,JOL B,F,0,100
66,IS,JOL B,F,70,100
66,IS,JOL B,F,0,100
66,IS,JOL B,F,80,100
66,IS,JOL B,F,10,100
66,IS,JOL B,F,90,100
66,IS,JOL B,F,10,100
66,IS,JOL B,F,10,100
66,IS,JOL B,F,30,100
66,IS,JOL B,F,30,100
66,IS,JOL B,F,60,100
66,IS,JOL B,F,10,100
66,IS,JOL B,F,10,100
66,IS,JOL B,F,70,0
66,IS,JOL B,F,70,100
66,IS,JOL B,B,20,100
66,IS,JOL B,B,50,0
66,IS,JOL B,B,10,0
66,IS,JOL B,B,20,100
66,IS,JOL B,B,30,100
66,IS,JOL B,B,10,100
66,IS,JOL B,B,10,0
66,IS,JOL B,B,10,100
66,IS,JOL B,B,10,100
66,IS,JOL B,B,10,0
66,IS,JOL B,B,0,0
66,IS,JOL B,B,30,100
66,IS,JOL B,B,20,100
66,IS,JOL B,B,10,100
66,IS,JOL B,B,20,0
66,IS,JOL B,B,10,0
66,IS,JOL B,B,10,0
66,IS,JOL B,B,40,0
66,IS,JOL B,B,90,100
66,IS,JOL B,B,10,0
66,IS,JOL B,S,0,100
66,IS,JOL B,S,20,100
66,IS,JOL B,S,80,0
66,IS,JOL B,S,20,100
66,IS,JOL B,S,10,100
66,IS,JOL B,S,10,100
66,IS,JOL B,S,10,0
66,IS,JOL B,S,20,100
66,IS,JOL B,S,10,100
66,IS,JOL B,S,50,100
66,IS,JOL B,S,10,100
66,IS,JOL B,S,20,100
66,IS,JOL B,S,40,0
66,IS,JOL B,S,20,100
66,IS,JOL B,S,10,0
66,IS,JOL B,S,10,100
66,IS,JOL B,S,20,100
66,IS,JOL B,S,10,0
66,IS,JOL B,S,10,0
66,IS,JOL B,S,70,100
66,IS,JOL B,U,30,0
66,IS,JOL B,U,20,0
66,IS,JOL B,U,20,0
66,IS,JOL B,U,30,100
66,IS,JOL B,U,10,0
66,IS,JOL B,U,10,0
66,IS,JOL B,U,10,0
66,IS,JOL B,U,10,100
66,IS,JOL B,U,10,0
66,IS,JOL B,U,10,0
66,IS,JOL B,U,20,0
66,IS,JOL B,U,20,0
66,IS,JOL B,U,80,0
66,IS,JOL B,U,60,0
66,IS,JOL B,U,20,0
66,IS,JOL B,U,10,0
66,IS,JOL B,U,20,0
66,IS,JOL B,U,30,100
66,IS,JOL B,U,20,100
66,IS,JOL B,U,10,0
67,IS,JOL C,F,60,100
67,IS,JOL C,F,90,100
67,IS,JOL C,F,90,100
67,IS,JOL C,F,60,100
67,IS,JOL C,F,60,100
67,IS,JOL C,F,60,0
67,IS,JOL C,F,90,100
67,IS,JOL C,F,100,100
67,IS,JOL C,F,80,0
67,IS,JOL C,F,50,100
67,IS,JOL C,F,70,0
67,IS,JOL C,F,40,0
67,IS,JOL C,F,80,100
67,IS,JOL C,F,70,100
67,IS,JOL C,F,90,0
67,IS,JOL C,F,80,100
67,IS,JOL C,F,80,100
67,IS,JOL C,F,100,100
67,IS,JOL C,F,80,0
67,IS,JOL C,B,70,100
67,IS,JOL C,B,90,100
67,IS,JOL C,B,60,100
67,IS,JOL C,B,60,100
67,IS,JOL C,B,80,0
67,IS,JOL C,B,70,100
67,IS,JOL C,B,70,100
67,IS,JOL C,B,90,100
67,IS,JOL C,B,60,100
67,IS,JOL C,B,100,100
67,IS,JOL C,B,50,100
67,IS,JOL C,B,40,100
67,IS,JOL C,B,70,100
67,IS,JOL C,B,70,100
67,IS,JOL C,B,70,100
67,IS,JOL C,B,80,0
67,IS,JOL C,B,70,100
67,IS,JOL C,B,80,100
67,IS,JOL C,B,100,100
67,IS,JOL C,B,80,100
67,IS,JOL C,S,80,100
67,IS,JOL C,S,80,0
67,IS,JOL C,S,100,100
67,IS,JOL C,S,80,100
67,IS,JOL C,S,80,100
67,IS,JOL C,S,80,0
67,IS,JOL C,S,80,100
67,IS,JOL C,S,70,100
67,IS,JOL C,S,90,100
67,IS,JOL C,S,70,100
67,IS,JOL C,S,50,100
67,IS,JOL C,S,30,100
67,IS,JOL C,S,90,100
67,IS,JOL C,S,100,100
67,IS,JOL C,S,100,100
67,IS,JOL C,S,0,100
67,IS,JOL C,S,90,100
67,IS,JOL C,S,100,100
67,IS,JOL C,S,70,100
67,IS,JOL C,S,100,100
67,IS,JOL C,U,10,0
67,IS,JOL C,U,10,0
67,IS,JOL C,U,20,0
67,IS,JOL C,U,70,0
67,IS,JOL C,U,10,0
67,IS,JOL C,U,10,0
67,IS,JOL C,U,0,100
67,IS,JOL C,U,10,0
67,IS,JOL C,U,10,0
67,IS,JOL C,U,10,0
67,IS,JOL C,U,20,0
67,IS,JOL C,U,10,0
67,IS,JOL C,U,10,0
67,IS,JOL C,U,30,100
67,IS,JOL C,U,20,0
67,IS,JOL C,U,20,0
67,IS,JOL C,U,10,0
67,IS,JOL C,U,20,0
67,IS,JOL C,U,30,0
67,IS,JOL C,U,80,100
68,IS,JOL D,B,10,100
68,IS,JOL D,B,40,0
68,IS,JOL D,B,50,0
68,IS,JOL D,B,40,0
68,IS,JOL D,B,50,100
68,IS,JOL D,B,60,0
68,IS,JOL D,B,10,0
68,IS,JOL D,B,10,100
68,IS,JOL D,B,10,100
68,IS,JOL D,B,30,100
68,IS,JOL D,B,40,100
68,IS,JOL D,B,40,100
68,IS,JOL D,B,20,100
68,IS,JOL D,B,30,100
68,IS,JOL D,B,20,100
68,IS,JOL D,B,30,100
68,IS,JOL D,B,20,100
68,IS,JOL D,B,30,0
68,IS,JOL D,B,10,100
68,IS,JOL D,B,20,100
68,IS,JOL D,F,20,100
68,IS,JOL D,F,20,0
68,IS,JOL D,F,50,100
68,IS,JOL D,F,20,100
68,IS,JOL D,F,30,100
68,IS,JOL D,F,30,100
68,IS,JOL D,F,30,100
68,IS,JOL D,F,30,100
68,IS,JOL D,F,10,100
68,IS,JOL D,F,30,100
68,IS,JOL D,F,20,100
68,IS,JOL D,F,10,100
68,IS,JOL D,F,30,100
68,IS,JOL D,F,20,100
68,IS,JOL D,F,20,100
68,IS,JOL D,F,40,100
68,IS,JOL D,F,10,100
68,IS,JOL D,F,60,100
68,IS,JOL D,F,40,100
68,IS,JOL D,S,30,100
68,IS,JOL D,S,50,100
68,IS,JOL D,S,30,100
68,IS,JOL D,S,10,100
68,IS,JOL D,S,50,100
68,IS,JOL D,S,30,100
68,IS,JOL D,S,30,100
68,IS,JOL D,S,20,100
68,IS,JOL D,S,30,100
68,IS,JOL D,S,40,100
68,IS,JOL D,S,20,100
68,IS,JOL D,S,10,0
68,IS,JOL D,S,40,0
68,IS,JOL D,S,50,100
68,IS,JOL D,S,20,100
68,IS,JOL D,S,10,100
68,IS,JOL D,S,40,100
68,IS,JOL D,S,20,100
68,IS,JOL D,S,20,100
68,IS,JOL D,S,30,100
68,IS,JOL D,U,30,100
68,IS,JOL D,U,10,0
68,IS,JOL D,U,10,0
68,IS,JOL D,U,20,100
68,IS,JOL D,U,10,0
68,IS,JOL D,U,10,0
68,IS,JOL D,U,20,0
68,IS,JOL D,U,10,100
68,IS,JOL D,U,50,0
68,IS,JOL D,U,70,0
68,IS,JOL D,U,10,0
68,IS,JOL D,U,30,0
68,IS,JOL D,U,10,0
68,IS,JOL D,U,30,0
68,IS,JOL D,U,10,0
68,IS,JOL D,U,30,0
68,IS,JOL D,U,20,0
68,IS,JOL D,U,30,100
68,IS,JOL D,U,10,0
68,IS,JOL D,U,30,100
77,IS,JOL A,F,100,100
77,IS,JOL A,F,90,100
77,IS,JOL A,F,90,100
77,IS,JOL A,F,90,100
77,IS,JOL A,F,100,0
77,IS,JOL A,F,80,100
77,IS,JOL A,F,100,0
77,IS,JOL A,F,50,100
77,IS,JOL A,F,90,100
77,IS,JOL A,F,100,100
77,IS,JOL A,F,100,100
77,IS,JOL A,F,80,100
77,IS,JOL A,F,10,100
77,IS,JOL A,F,100,100
77,IS,JOL A,F,100,100
77,IS,JOL A,F,80,0
77,IS,JOL A,F,60,100
77,IS,JOL A,F,100,100
77,IS,JOL A,F,60,100
77,IS,JOL A,F,100,100
77,IS,JOL A,B,90,100
77,IS,JOL A,B,90,0
77,IS,JOL A,B,100,0
77,IS,JOL A,B,70,0
77,IS,JOL A,B,100,100
77,IS,JOL A,B,90,100
77,IS,JOL A,B,100,100
77,IS,JOL A,B,10,100
77,IS,JOL A,B,100,100
77,IS,JOL A,B,100,100
77,IS,JOL A,B,70,100
77,IS,JOL A,B,100,0
77,IS,JOL A,B,70,100
77,IS,JOL A,B,90,100
77,IS,JOL A,B,80,100
77,IS,JOL A,B,90,100
77,IS,JOL A,B,80,100
77,IS,JOL A,B,100,0
77,IS,JOL A,B,80,100
77,IS,JOL A,B,100,100
77,IS,JOL A,S,100,100
77,IS,JOL A,S,100,100
77,IS,JOL A,S,100,100
77,IS,JOL A,S,100,100
77,IS,JOL A,S,100,100
77,IS,JOL A,S,100,0
77,IS,JOL A,S,100,100
77,IS,JOL A,S,80,100
77,IS,JOL A,S,10,100
77,IS,JOL A,S,100,0
77,IS,JOL A,S,100,100
77,IS,JOL A,S,80,100
77,IS,JOL A,S,100,0
77,IS,JOL A,S,100,0
77,IS,JOL A,S,90,100
77,IS,JOL A,S,100,100
77,IS,JOL A,S,10,100
77,IS,JOL A,S,100,100
77,IS,JOL A,S,100,100
77,IS,JOL A,S,100,100
77,IS,JOL A,U,60,0
77,IS,JOL A,U,20,0
77,IS,JOL A,U,80,0
77,IS,JOL A,U,100,0
77,IS,JOL A,U,100,0
77,IS,JOL A,U,90,0
77,IS,JOL A,U,10,100
77,IS,JOL A,U,90,0
77,IS,JOL A,U,40,0
77,IS,JOL A,U,70,0
77,IS,JOL A,U,90,0
77,IS,JOL A,U,60,0
77,IS,JOL A,U,100,0
77,IS,JOL A,U,60,0
77,IS,JOL A,U,80,0
77,IS,JOL A,U,100,0
77,IS,JOL A,U,50,0
77,IS,JOL A,U,10,0
77,IS,JOL A,U,80,0
77,IS,JOL A,U,90,0
78,IS,JOL B,F,100,100
78,IS,JOL B,F,100,100
78,IS,JOL B,F,80,100
78,IS,JOL B,F,100,100
78,IS,JOL B,F,100,100
78,IS,JOL B,F,100,100
78,IS,JOL B,F,20,0
78,IS,JOL B,F,50,100
78,IS,JOL B,F,100,0
78,IS,JOL B,F,50,100
78,IS,JOL B,F,100,100
78,IS,JOL B,F,100,0
78,IS,JOL B,F,100,0
78,IS,JOL B,F,50,100
78,IS,JOL B,F,40,100
78,IS,JOL B,F,100,100
78,IS,JOL B,F,100,100
78,IS,JOL B,F,100,100
78,IS,JOL B,F,90,0
78,IS,JOL B,F,100,100
78,IS,JOL B,B,50,100
78,IS,JOL B,B,100,0
78,IS,JOL B,B,50,0
78,IS,JOL B,B,100,0
78,IS,JOL B,B,40,100
78,IS,JOL B,B,0,0
78,IS,JOL B,B,100,100
78,IS,JOL B,B,20,0
78,IS,JOL B,B,100,0
78,IS,JOL B,B,50,100
78,IS,JOL B,B,100,100
78,IS,JOL B,B,0,100
78,IS,JOL B,B,100,100
78,IS,JOL B,B,100,100
78,IS,JOL B,B,40,0
78,IS,JOL B,B,100,100
78,IS,JOL B,B,100,100
78,IS,JOL B,B,100,100
78,IS,JOL B,B,100,100
78,IS,JOL B,B,50,100
78,IS,JOL B,S,100,0
78,IS,JOL B,S,100,100
78,IS,JOL B,S,90,100
78,IS,JOL B,S,50,100
78,IS,JOL B,S,0,100
78,IS,JOL B,S,50,100
78,IS,JOL B,S,50,100
78,IS,JOL B,S,100,100
78,IS,JOL B,S,100,100
78,IS,JOL B,S,100,100
78,IS,JOL B,S,100,100
78,IS,JOL B,S,100,100
78,IS,JOL B,S,100,100
78,IS,JOL B,S,100,100
78,IS,JOL B,S,20,100
78,IS,JOL B,S,20,100
78,IS,JOL B,S,100,100
78,IS,JOL B,S,100,100
78,IS,JOL B,S,100,100
78,IS,JOL B,S,40,0
78,IS,JOL B,U,0,0
78,IS,JOL B,U,20,100
78,IS,JOL B,U,30,0
78,IS,JOL B,U,40,0
78,IS,JOL B,U,10,0
78,IS,JOL B,U,0,0
78,IS,JOL B,U,10,0
78,IS,JOL B,U,20,100
78,IS,JOL B,U,40,0
78,IS,JOL B,U,50,0
78,IS,JOL B,U,10,0
78,IS,JOL B,U,10,0
78,IS,JOL B,U,40,0
78,IS,JOL B,U,30,0
78,IS,JOL B,U,0,0
78,IS,JOL B,U,40,0
78,IS,JOL B,U,0,0
78,IS,JOL B,U,50,100
78,IS,JOL B,U,10,0
78,IS,JOL B,U,0,0
79,IS,JOL C,F,90,0
79,IS,JOL C,F,90,100
79,IS,JOL C,F,70,0
79,IS,JOL C,F,60,100
79,IS,JOL C,F,80,100
79,IS,JOL C,F,90,0
79,IS,JOL C,F,60,100
79,IS,JOL C,F,90,100
79,IS,JOL C,F,90,100
79,IS,JOL C,F,80,100
79,IS,JOL C,F,40,100
79,IS,JOL C,F,80,100
79,IS,JOL C,F,70,100
79,IS,JOL C,F,90,100
79,IS,JOL C,F,70,100
79,IS,JOL C,F,100,100
79,IS,JOL C,F,90,100
79,IS,JOL C,F,90,100
79,IS,JOL C,F,90,100
79,IS,JOL C,F,100,100
79,IS,JOL C,B,90,100
79,IS,JOL C,B,70,100
79,IS,JOL C,B,70,100
79,IS,JOL C,B,60,100
79,IS,JOL C,B,90,100
79,IS,JOL C,B,90,0
79,IS,JOL C,B,80,100
79,IS,JOL C,B,90,100
79,IS,JOL C,B,70,100
79,IS,JOL C,B,100,100
79,IS,JOL C,B,70,0
79,IS,JOL C,B,80,100
79,IS,JOL C,B,100,100
79,IS,JOL C,B,70,100
79,IS,JOL C,B,80,0
79,IS,JOL C,B,80,100
79,IS,JOL C,B,90,100
79,IS,JOL C,B,80,100
79,IS,JOL C,B,100,100
79,IS,JOL C,B,90,100
79,IS,JOL C,S,90,100
79,IS,JOL C,S,90,100
79,IS,JOL C,S,70,100
79,IS,JOL C,S,90,100
79,IS,JOL C,S,100,100
79,IS,JOL C,S,80,100
79,IS,JOL C,S,30,0
79,IS,JOL C,S,90,100
79,IS,JOL C,S,80,100
79,IS,JOL C,S,80,100
79,IS,JOL C,S,70,100
79,IS,JOL C,S,60,100
79,IS,JOL C,S,90,100
79,IS,JOL C,S,90,100
79,IS,JOL C,S,90,100
79,IS,JOL C,S,70,100
79,IS,JOL C,S,90,100
79,IS,JOL C,S,100,100
79,IS,JOL C,S,100,100
79,IS,JOL C,S,90,100
79,IS,JOL C,U,20,0
79,IS,JOL C,U,20,0
79,IS,JOL C,U,30,0
79,IS,JOL C,U,30,0
79,IS,JOL C,U,20,0
79,IS,JOL C,U,40,100
79,IS,JOL C,U,20,0
79,IS,JOL C,U,50,0
79,IS,JOL C,U,10,0
79,IS,JOL C,U,40,100
79,IS,JOL C,U,20,0
79,IS,JOL C,U,20,100
79,IS,JOL C,U,30,100
79,IS,JOL C,U,20,0
79,IS,JOL C,U,30,0
79,IS,JOL C,U,10,0
79,IS,JOL C,U,20,0
79,IS,JOL C,U,10,0
79,IS,JOL C,U,30,0
79,IS,JOL C,U,20,0
80,IS,JOL D,B,50,100
80,IS,JOL D,B,20,0
80,IS,JOL D,B,30,100
80,IS,JOL D,B,50,100
80,IS,JOL D,B,60,100
80,IS,JOL D,B,30,0
80,IS,JOL D,B,60,100
80,IS,JOL D,B,60,100
80,IS,JOL D,B,50,100
80,IS,JOL D,B,30,100
80,IS,JOL D,B,70,100
80,IS,JOL D,B,40,100
80,IS,JOL D,B,40,100
80,IS,JOL D,B,60,0
80,IS,JOL D,B,10,100
80,IS,JOL D,B,60,0
80,IS,JOL D,B,40,100
80,IS,JOL D,B,40,0
80,IS,JOL D,B,40,100
80,IS,JOL D,B,70,100
80,IS,JOL D,F,50,100
80,IS,JOL D,F,60,100
80,IS,JOL D,F,50,100
80,IS,JOL D,F,40,100
80,IS,JOL D,F,30,100
80,IS,JOL D,F,20,100
80,IS,JOL D,F,20,100
80,IS,JOL D,F,40,100
80,IS,JOL D,F,30,100
80,IS,JOL D,F,60,100
80,IS,JOL D,F,30,100
80,IS,JOL D,F,30,100
80,IS,JOL D,F,40,100
80,IS,JOL D,F,30,100
80,IS,JOL D,F,30,100
80,IS,JOL D,F,50,100
80,IS,JOL D,F,60,100
80,IS,JOL D,F,50,100
80,IS,JOL D,F,70,100
80,IS,JOL D,F,60,100
80,IS,JOL D,S,40,0
80,IS,JOL D,S,60,0
80,IS,JOL D,S,30,0
80,IS,JOL D,S,60,100
80,IS,JOL D,S,60,100
80,IS,JOL D,S,30,100
80,IS,JOL D,S,50,100
80,IS,JOL D,S,60,100
80,IS,JOL D,S,70,100
80,IS,JOL D,S,60,100
80,IS,JOL D,S,60,100
80,IS,JOL D,S,50,100
80,IS,JOL D,S,70,100
80,IS,JOL D,S,50,100
80,IS,JOL D,S,50,100
80,IS,JOL D,S,30,100
80,IS,JOL D,S,60,100
80,IS,JOL D,S,70,0
80,IS,JOL D,S,40,100
80,IS,JOL D,S,70,100
80,IS,JOL D,U,20,0
80,IS,JOL D,U,40,0
80,IS,JOL D,U,20,0
80,IS,JOL D,U,40,100
80,IS,JOL D,U,50,0
80,IS,JOL D,U,60,0
80,IS,JOL D,U,40,0
80,IS,JOL D,U,30,0
80,IS,JOL D,U,40,0
80,IS,JOL D,U,50,0
80,IS,JOL D,U,70,0
80,IS,JOL D,U,30,0
80,IS,JOL D,U,70,0
80,IS,JOL D,U,30,0
80,IS,JOL D,U,0,0
80,IS,JOL D,U,20,0
80,IS,JOL D,U,20,0
80,IS,JOL D,U,50,100
80,IS,JOL D,U,30,0
80,IS,JOL D,U,50,0
89,IS,JOL A,F,50,100
89,IS,JOL A,F,100,100
89,IS,JOL A,F,100,0
89,IS,JOL A,F,0,100
89,IS,JOL A,F,50,100
89,IS,JOL A,F,0,0
89,IS,JOL A,F,10,0
89,IS,JOL A,F,70,100
89,IS,JOL A,F,50,0
89,IS,JOL A,F,50,100
89,IS,JOL A,F,50,0
89,IS,JOL A,F,90,100
89,IS,JOL A,F,60,100
89,IS,JOL A,F,100,100
89,IS,JOL A,F,100,100
89,IS,JOL A,F,50,0
89,IS,JOL A,F,40,0
89,IS,JOL A,F,50,100
89,IS,JOL A,F,50,0
89,IS,JOL A,F,100,100
89,IS,JOL A,B,40,0
89,IS,JOL A,B,10,0
89,IS,JOL A,B,100,100
89,IS,JOL A,B,50,0
89,IS,JOL A,B,100,100
89,IS,JOL A,B,80,100
89,IS,JOL A,B,100,0
89,IS,JOL A,B,100,100
89,IS,JOL A,B,30,0
89,IS,JOL A,B,100,100
89,IS,JOL A,B,30,0
89,IS,JOL A,B,100,0
89,IS,JOL A,B,90,100
89,IS,JOL A,B,10,0
89,IS,JOL A,B,20,0
89,IS,JOL A,B,10,100
89,IS,JOL A,B,20,0
89,IS,JOL A,B,50,100
89,IS,JOL A,B,100,100
89,IS,JOL A,B,30,0
89,IS,JOL A,S,100,0
89,IS,JOL A,S,80,0
89,IS,JOL A,S,50,100
89,IS,JOL A,S,100,100
89,IS,JOL A,S,10,0
89,IS,JOL A,S,100,100
89,IS,JOL A,S,70,0
89,IS,JOL A,S,80,100
89,IS,JOL A,S,10,100
89,IS,JOL A,S,50,0
89,IS,JOL A,S,10,0
89,IS,JOL A,S,0,0
89,IS,JOL A,S,100,100
89,IS,JOL A,S,100,100
89,IS,JOL A,S,100,0
89,IS,JOL A,S,100,100
89,IS,JOL A,S,60,0
89,IS,JOL A,S,100,0
89,IS,JOL A,S,100,100
89,IS,JOL A,S,50,100
89,IS,JOL A,U,0,0
89,IS,JOL A,U,10,0
89,IS,JOL A,U,100,100
89,IS,JOL A,U,50,0
89,IS,JOL A,U,0,0
89,IS,JOL A,U,20,0
89,IS,JOL A,U,100,100
89,IS,JOL A,U,30,0
89,IS,JOL A,U,30,0
89,IS,JOL A,U,50,0
89,IS,JOL A,U,80,0
89,IS,JOL A,U,100,0
89,IS,JOL A,U,10,0
89,IS,JOL A,U,40,0
89,IS,JOL A,U,50,0
89,IS,JOL A,U,40,0
89,IS,JOL A,U,10,0
89,IS,JOL A,U,50,0
89,IS,JOL A,U,100,100
89,IS,JOL A,U,80,0
90,IS,JOL B,F,90,100
90,IS,JOL B,F,80,0
90,IS,JOL B,F,80,100
90,IS,JOL B,F,30,100
90,IS,JOL B,F,90,100
90,IS,JOL B,F,70,100
90,IS,JOL B,F,90,100
90,IS,JOL B,F,90,0
90,IS,JOL B,F,70,100
90,IS,JOL B,F,70,100
90,IS,JOL B,F,90,100
90,IS,JOL B,F,70,100
90,IS,JOL B,F,80,100
90,IS,JOL B,F,90,100
90,IS,JOL B,F,70,100
90,IS,JOL B,F,80,100
90,IS,JOL B,F,90,100
90,IS,JOL B,F,50,100
90,IS,JOL B,F,100,100
90,IS,JOL B,F,80,100
90,IS,JOL B,B,100,100
90,IS,JOL B,B,90,0
90,IS,JOL B,B,80,0
90,IS,JOL B,B,60,100
90,IS,JOL B,B,70,100
90,IS,JOL B,B,80,100
90,IS,JOL B,B,90,100
90,IS,JOL B,B,40,100
90,IS,JOL B,B,40,0
90,IS,JOL B,B,80,100
90,IS,JOL B,B,60,100
90,IS,JOL B,B,30,0
90,IS,JOL B,B,50,100
90,IS,JOL B,B,90,100
90,IS,JOL B,B,90,100
90,IS,JOL B,B,100,0
90,IS,JOL B,B,100,100
90,IS,JOL B,B,100,0
90,IS,JOL B,B,70,100
90,IS,JOL B,B,80,100
90,IS,JOL B,S,70,100
90,IS,JOL B,S,70,100
90,IS,JOL B,S,40,100
90,IS,JOL B,S,70,100
90,IS,JOL B,S,30,100
90,IS,JOL B,S,70,100
90,IS,JOL B,S,30,100
90,IS,JOL B,S,90,0
90,IS,JOL B,S,90,100
90,IS,JOL B,S,100,100
90,IS,JOL B,S,80,100
90,IS,JOL B,S,80,100
90,IS,JOL B,S,90,100
90,IS,JOL B,S,90,100
90,IS,JOL B,S,70,100
90,IS,JOL B,S,80,100
90,IS,JOL B,S,40,100
90,IS,JOL B,S,80,0
90,IS,JOL B,S,80,100
90,IS,JOL B,S,40,100
90,IS,JOL B,U,60,0
90,IS,JOL B,U,60,100
90,IS,JOL B,U,80,0
90,IS,JOL B,U,60,100
90,IS,JOL B,U,20,0
90,IS,JOL B,U,40,0
90,IS,JOL B,U,10,0
